
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=8
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gcn
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: flickr
Kernel mode: auto
Creating GCN model...
Using MaxK-accelerated GCN model
Model parameters: 327,431 total, 327,431 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 8, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 7.3048 | Train Accuracy 0.0716 | Val Accuracy 0.0721 | Test Accuracy 0.0750 | Best val. Accuracy 0.0721 | Best test Accuracy 0.0750
Epoch 0134/1000| Loss 1.4968 | Train Accuracy 0.4856 | Val Accuracy 0.4838 | Test Accuracy 0.4821 | Best val. Accuracy 0.4838 | Best test Accuracy 0.4821
Epoch 0135/1000| Loss 1.4964 | Train Accuracy 0.4857 | Val Accuracy 0.4840 | Test Accuracy 0.4826 | Best val. Accuracy 0.4840 | Best test Accuracy 0.4826
Epoch 0136/1000| Loss 1.4960 | Train Accuracy 0.4857 | Val Accuracy 0.4839 | Test Accuracy 0.4826 | Best val. Accuracy 0.4840 | Best test Accuracy 0.4826
Epoch 0137/1000| Loss 1.4956 | Train Accuracy 0.4858 | Val Accuracy 0.4841 | Test Accuracy 0.4825 | Best val. Accuracy 0.4841 | Best test Accuracy 0.4825
Epoch 0138/1000| Loss 1.4953 | Train Accuracy 0.4860 | Val Accuracy 0.4843 | Test Accuracy 0.4827 | Best val. Accuracy 0.4843 | Best test Accuracy 0.4827
Epoch 0139/1000| Loss 1.4949 | Train Accuracy 0.4860 | Val Accuracy 0.4845 | Test Accuracy 0.4826 | Best val. Accuracy 0.4845 | Best test Accuracy 0.4826
Epoch 0140: Avg Forward 8.633ms, Avg Backward 3.069ms, Total per epoch 11.702ms
Epoch 0140/1000| Loss 1.4945 | Train Accuracy 0.4861 | Val Accuracy 0.4845 | Test Accuracy 0.4825 | Best val. Accuracy 0.4845 | Best test Accuracy 0.4826
Epoch 0141/1000| Loss 1.4942 | Train Accuracy 0.4862 | Val Accuracy 0.4845 | Test Accuracy 0.4824 | Best val. Accuracy 0.4845 | Best test Accuracy 0.4824
Epoch 0142/1000| Loss 1.4938 | Train Accuracy 0.4864 | Val Accuracy 0.4844 | Test Accuracy 0.4826 | Best val. Accuracy 0.4845 | Best test Accuracy 0.4824
Epoch 0143/1000| Loss 1.4934 | Train Accuracy 0.4866 | Val Accuracy 0.4846 | Test Accuracy 0.4826 | Best val. Accuracy 0.4846 | Best test Accuracy 0.4826
Epoch 0144/1000| Loss 1.4931 | Train Accuracy 0.4867 | Val Accuracy 0.4847 | Test Accuracy 0.4829 | Best val. Accuracy 0.4847 | Best test Accuracy 0.4829
Epoch 0145/1000| Loss 1.4928 | Train Accuracy 0.4868 | Val Accuracy 0.4850 | Test Accuracy 0.4832 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0146/1000| Loss 1.4924 | Train Accuracy 0.4867 | Val Accuracy 0.4848 | Test Accuracy 0.4832 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0147/1000| Loss 1.4921 | Train Accuracy 0.4870 | Val Accuracy 0.4849 | Test Accuracy 0.4833 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0148/1000| Loss 1.4918 | Train Accuracy 0.4871 | Val Accuracy 0.4848 | Test Accuracy 0.4833 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0149/1000| Loss 1.4914 | Train Accuracy 0.4871 | Val Accuracy 0.4846 | Test Accuracy 0.4836 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0150/1000| Loss 1.4911 | Train Accuracy 0.4872 | Val Accuracy 0.4846 | Test Accuracy 0.4837 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0151/1000| Loss 1.4908 | Train Accuracy 0.4872 | Val Accuracy 0.4848 | Test Accuracy 0.4837 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0152/1000| Loss 1.4905 | Train Accuracy 0.4874 | Val Accuracy 0.4848 | Test Accuracy 0.4842 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0153/1000| Loss 1.4901 | Train Accuracy 0.4876 | Val Accuracy 0.4847 | Test Accuracy 0.4843 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0154/1000| Loss 1.4898 | Train Accuracy 0.4877 | Val Accuracy 0.4848 | Test Accuracy 0.4842 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0155/1000| Loss 1.4895 | Train Accuracy 0.4878 | Val Accuracy 0.4847 | Test Accuracy 0.4841 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0156/1000| Loss 1.4892 | Train Accuracy 0.4878 | Val Accuracy 0.4846 | Test Accuracy 0.4840 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0157/1000| Loss 1.4889 | Train Accuracy 0.4878 | Val Accuracy 0.4848 | Test Accuracy 0.4840 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0158/1000| Loss 1.4886 | Train Accuracy 0.4878 | Val Accuracy 0.4845 | Test Accuracy 0.4841 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0159/1000| Loss 1.4883 | Train Accuracy 0.4879 | Val Accuracy 0.4845 | Test Accuracy 0.4843 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0160: Avg Forward 8.631ms, Avg Backward 3.069ms, Total per epoch 11.701ms
Epoch 0160/1000| Loss 1.4881 | Train Accuracy 0.4879 | Val Accuracy 0.4846 | Test Accuracy 0.4842 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0161/1000| Loss 1.4878 | Train Accuracy 0.4880 | Val Accuracy 0.4849 | Test Accuracy 0.4842 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0162/1000| Loss 1.4875 | Train Accuracy 0.4880 | Val Accuracy 0.4849 | Test Accuracy 0.4843 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0163/1000| Loss 1.4872 | Train Accuracy 0.4880 | Val Accuracy 0.4849 | Test Accuracy 0.4843 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0164/1000| Loss 1.4869 | Train Accuracy 0.4881 | Val Accuracy 0.4849 | Test Accuracy 0.4843 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0165/1000| Loss 1.4867 | Train Accuracy 0.4882 | Val Accuracy 0.4849 | Test Accuracy 0.4844 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0166/1000| Loss 1.4864 | Train Accuracy 0.4881 | Val Accuracy 0.4849 | Test Accuracy 0.4846 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0167/1000| Loss 1.4861 | Train Accuracy 0.4880 | Val Accuracy 0.4849 | Test Accuracy 0.4846 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0168/1000| Loss 1.4859 | Train Accuracy 0.4880 | Val Accuracy 0.4849 | Test Accuracy 0.4846 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0169/1000| Loss 1.4856 | Train Accuracy 0.4881 | Val Accuracy 0.4849 | Test Accuracy 0.4847 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4832
Epoch 0170/1000| Loss 1.4853 | Train Accuracy 0.4882 | Val Accuracy 0.4852 | Test Accuracy 0.4846 | Best val. Accuracy 0.4852 | Best test Accuracy 0.4846
Epoch 0171/1000| Loss 1.4851 | Train Accuracy 0.4882 | Val Accuracy 0.4853 | Test Accuracy 0.4849 | Best val. Accuracy 0.4853 | Best test Accuracy 0.4849
Epoch 0172/1000| Loss 1.4848 | Train Accuracy 0.4881 | Val Accuracy 0.4854 | Test Accuracy 0.4850 | Best val. Accuracy 0.4854 | Best test Accuracy 0.4850
Epoch 0173/1000| Loss 1.4846 | Train Accuracy 0.4880 | Val Accuracy 0.4856 | Test Accuracy 0.4852 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4852
Epoch 0174/1000| Loss 1.4843 | Train Accuracy 0.4879 | Val Accuracy 0.4855 | Test Accuracy 0.4851 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4852
Epoch 0175/1000| Loss 1.4841 | Train Accuracy 0.4879 | Val Accuracy 0.4855 | Test Accuracy 0.4850 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4852
Epoch 0176/1000| Loss 1.4838 | Train Accuracy 0.4881 | Val Accuracy 0.4855 | Test Accuracy 0.4849 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4852
Epoch 0177/1000| Loss 1.4836 | Train Accuracy 0.4880 | Val Accuracy 0.4856 | Test Accuracy 0.4849 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4849
Epoch 0178/1000| Loss 1.4834 | Train Accuracy 0.4880 | Val Accuracy 0.4856 | Test Accuracy 0.4850 | Best val. Accuracy 0.4856 | Best test Accuracy 0.4849
Epoch 0179/1000| Loss 1.4831 | Train Accuracy 0.4882 | Val Accuracy 0.4857 | Test Accuracy 0.4852 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0180: Avg Forward 8.629ms, Avg Backward 3.069ms, Total per epoch 11.697ms
Epoch 0180/1000| Loss 1.4829 | Train Accuracy 0.4881 | Val Accuracy 0.4855 | Test Accuracy 0.4851 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0181/1000| Loss 1.4827 | Train Accuracy 0.4882 | Val Accuracy 0.4853 | Test Accuracy 0.4851 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0182/1000| Loss 1.4824 | Train Accuracy 0.4882 | Val Accuracy 0.4854 | Test Accuracy 0.4851 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0183/1000| Loss 1.4822 | Train Accuracy 0.4880 | Val Accuracy 0.4856 | Test Accuracy 0.4851 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0184/1000| Loss 1.4820 | Train Accuracy 0.4881 | Val Accuracy 0.4854 | Test Accuracy 0.4851 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0185/1000| Loss 1.4817 | Train Accuracy 0.4880 | Val Accuracy 0.4854 | Test Accuracy 0.4853 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0186/1000| Loss 1.4815 | Train Accuracy 0.4878 | Val Accuracy 0.4853 | Test Accuracy 0.4853 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0187/1000| Loss 1.4813 | Train Accuracy 0.4878 | Val Accuracy 0.4854 | Test Accuracy 0.4855 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0188/1000| Loss 1.4811 | Train Accuracy 0.4878 | Val Accuracy 0.4853 | Test Accuracy 0.4855 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0189/1000| Loss 1.4809 | Train Accuracy 0.4879 | Val Accuracy 0.4853 | Test Accuracy 0.4855 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0190/1000| Loss 1.4807 | Train Accuracy 0.4879 | Val Accuracy 0.4854 | Test Accuracy 0.4854 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0191/1000| Loss 1.4805 | Train Accuracy 0.4880 | Val Accuracy 0.4854 | Test Accuracy 0.4852 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0192/1000| Loss 1.4803 | Train Accuracy 0.4881 | Val Accuracy 0.4853 | Test Accuracy 0.4853 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0193/1000| Loss 1.4800 | Train Accuracy 0.4881 | Val Accuracy 0.4853 | Test Accuracy 0.4853 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0194/1000| Loss 1.4798 | Train Accuracy 0.4882 | Val Accuracy 0.4853 | Test Accuracy 0.4854 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0195/1000| Loss 1.4796 | Train Accuracy 0.4882 | Val Accuracy 0.4854 | Test Accuracy 0.4853 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0196/1000| Loss 1.4794 | Train Accuracy 0.4882 | Val Accuracy 0.4854 | Test Accuracy 0.4853 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0197/1000| Loss 1.4792 | Train Accuracy 0.4884 | Val Accuracy 0.4854 | Test Accuracy 0.4852 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0198/1000| Loss 1.4790 | Train Accuracy 0.4885 | Val Accuracy 0.4853 | Test Accuracy 0.4854 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0199/1000| Loss 1.4789 | Train Accuracy 0.4885 | Val Accuracy 0.4854 | Test Accuracy 0.4854 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0200: Avg Forward 8.627ms, Avg Backward 3.069ms, Total per epoch 11.696ms
Epoch 0200/1000| Loss 1.4787 | Train Accuracy 0.4884 | Val Accuracy 0.4857 | Test Accuracy 0.4857 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0201/1000| Loss 1.4785 | Train Accuracy 0.4884 | Val Accuracy 0.4857 | Test Accuracy 0.4857 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0202/1000| Loss 1.4783 | Train Accuracy 0.4884 | Val Accuracy 0.4856 | Test Accuracy 0.4855 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0203/1000| Loss 1.4781 | Train Accuracy 0.4884 | Val Accuracy 0.4856 | Test Accuracy 0.4857 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0204/1000| Loss 1.4779 | Train Accuracy 0.4884 | Val Accuracy 0.4856 | Test Accuracy 0.4857 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0205/1000| Loss 1.4777 | Train Accuracy 0.4884 | Val Accuracy 0.4857 | Test Accuracy 0.4859 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4852
Epoch 0206/1000| Loss 1.4776 | Train Accuracy 0.4884 | Val Accuracy 0.4857 | Test Accuracy 0.4859 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4859
Epoch 0207/1000| Loss 1.4774 | Train Accuracy 0.4884 | Val Accuracy 0.4857 | Test Accuracy 0.4860 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4860
Epoch 0208/1000| Loss 1.4772 | Train Accuracy 0.4884 | Val Accuracy 0.4857 | Test Accuracy 0.4859 | Best val. Accuracy 0.4857 | Best test Accuracy 0.4860
Epoch 0209/1000| Loss 1.4770 | Train Accuracy 0.4884 | Val Accuracy 0.4860 | Test Accuracy 0.4858 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0210/1000| Loss 1.4768 | Train Accuracy 0.4886 | Val Accuracy 0.4858 | Test Accuracy 0.4859 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0211/1000| Loss 1.4767 | Train Accuracy 0.4885 | Val Accuracy 0.4857 | Test Accuracy 0.4860 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0212/1000| Loss 1.4765 | Train Accuracy 0.4886 | Val Accuracy 0.4855 | Test Accuracy 0.4860 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0213/1000| Loss 1.4763 | Train Accuracy 0.4887 | Val Accuracy 0.4855 | Test Accuracy 0.4861 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0214/1000| Loss 1.4762 | Train Accuracy 0.4887 | Val Accuracy 0.4854 | Test Accuracy 0.4862 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0215/1000| Loss 1.4760 | Train Accuracy 0.4888 | Val Accuracy 0.4853 | Test Accuracy 0.4862 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0216/1000| Loss 1.4758 | Train Accuracy 0.4888 | Val Accuracy 0.4853 | Test Accuracy 0.4862 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0217/1000| Loss 1.4757 | Train Accuracy 0.4888 | Val Accuracy 0.4853 | Test Accuracy 0.4863 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0218/1000| Loss 1.4755 | Train Accuracy 0.4889 | Val Accuracy 0.4853 | Test Accuracy 0.4864 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0219/1000| Loss 1.4754 | Train Accuracy 0.4889 | Val Accuracy 0.4851 | Test Accuracy 0.4864 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0220: Avg Forward 8.625ms, Avg Backward 3.068ms, Total per epoch 11.693ms
Epoch 0220/1000| Loss 1.4752 | Train Accuracy 0.4888 | Val Accuracy 0.4851 | Test Accuracy 0.4864 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0221/1000| Loss 1.4750 | Train Accuracy 0.4889 | Val Accuracy 0.4851 | Test Accuracy 0.4863 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0222/1000| Loss 1.4749 | Train Accuracy 0.4888 | Val Accuracy 0.4851 | Test Accuracy 0.4864 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0223/1000| Loss 1.4747 | Train Accuracy 0.4889 | Val Accuracy 0.4850 | Test Accuracy 0.4864 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0224/1000| Loss 1.4746 | Train Accuracy 0.4890 | Val Accuracy 0.4852 | Test Accuracy 0.4864 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0225/1000| Loss 1.4744 | Train Accuracy 0.4890 | Val Accuracy 0.4852 | Test Accuracy 0.4866 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0226/1000| Loss 1.4743 | Train Accuracy 0.4892 | Val Accuracy 0.4850 | Test Accuracy 0.4866 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0227/1000| Loss 1.4741 | Train Accuracy 0.4892 | Val Accuracy 0.4852 | Test Accuracy 0.4867 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0228/1000| Loss 1.4740 | Train Accuracy 0.4892 | Val Accuracy 0.4853 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0229/1000| Loss 1.4739 | Train Accuracy 0.4893 | Val Accuracy 0.4853 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0230/1000| Loss 1.4737 | Train Accuracy 0.4893 | Val Accuracy 0.4853 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0231/1000| Loss 1.4736 | Train Accuracy 0.4893 | Val Accuracy 0.4853 | Test Accuracy 0.4867 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0232/1000| Loss 1.4734 | Train Accuracy 0.4892 | Val Accuracy 0.4853 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0233/1000| Loss 1.4733 | Train Accuracy 0.4891 | Val Accuracy 0.4853 | Test Accuracy 0.4871 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0234/1000| Loss 1.4732 | Train Accuracy 0.4891 | Val Accuracy 0.4854 | Test Accuracy 0.4871 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0235/1000| Loss 1.4730 | Train Accuracy 0.4893 | Val Accuracy 0.4852 | Test Accuracy 0.4870 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0236/1000| Loss 1.4729 | Train Accuracy 0.4894 | Val Accuracy 0.4853 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0237/1000| Loss 1.4728 | Train Accuracy 0.4894 | Val Accuracy 0.4853 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0238/1000| Loss 1.4726 | Train Accuracy 0.4894 | Val Accuracy 0.4853 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0239/1000| Loss 1.4725 | Train Accuracy 0.4894 | Val Accuracy 0.4853 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0240: Avg Forward 8.630ms, Avg Backward 3.068ms, Total per epoch 11.698ms
Epoch 0240/1000| Loss 1.4724 | Train Accuracy 0.4894 | Val Accuracy 0.4853 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0241/1000| Loss 1.4722 | Train Accuracy 0.4894 | Val Accuracy 0.4853 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0242/1000| Loss 1.4721 | Train Accuracy 0.4895 | Val Accuracy 0.4851 | Test Accuracy 0.4870 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0243/1000| Loss 1.4720 | Train Accuracy 0.4896 | Val Accuracy 0.4850 | Test Accuracy 0.4870 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0244/1000| Loss 1.4719 | Train Accuracy 0.4895 | Val Accuracy 0.4849 | Test Accuracy 0.4870 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0245/1000| Loss 1.4717 | Train Accuracy 0.4896 | Val Accuracy 0.4848 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0246/1000| Loss 1.4716 | Train Accuracy 0.4897 | Val Accuracy 0.4847 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0247/1000| Loss 1.4715 | Train Accuracy 0.4897 | Val Accuracy 0.4846 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0248/1000| Loss 1.4714 | Train Accuracy 0.4896 | Val Accuracy 0.4846 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0249/1000| Loss 1.4713 | Train Accuracy 0.4896 | Val Accuracy 0.4846 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0250/1000| Loss 1.4711 | Train Accuracy 0.4896 | Val Accuracy 0.4846 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0251/1000| Loss 1.4710 | Train Accuracy 0.4896 | Val Accuracy 0.4846 | Test Accuracy 0.4870 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0252/1000| Loss 1.4709 | Train Accuracy 0.4897 | Val Accuracy 0.4845 | Test Accuracy 0.4870 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0253/1000| Loss 1.4708 | Train Accuracy 0.4896 | Val Accuracy 0.4846 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0254/1000| Loss 1.4707 | Train Accuracy 0.4896 | Val Accuracy 0.4844 | Test Accuracy 0.4869 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0255/1000| Loss 1.4706 | Train Accuracy 0.4896 | Val Accuracy 0.4845 | Test Accuracy 0.4870 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0256/1000| Loss 1.4705 | Train Accuracy 0.4896 | Val Accuracy 0.4846 | Test Accuracy 0.4870 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0257/1000| Loss 1.4704 | Train Accuracy 0.4896 | Val Accuracy 0.4846 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0258/1000| Loss 1.4703 | Train Accuracy 0.4896 | Val Accuracy 0.4846 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0259/1000| Loss 1.4701 | Train Accuracy 0.4896 | Val Accuracy 0.4847 | Test Accuracy 0.4868 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0260: Avg Forward 8.628ms, Avg Backward 3.068ms, Total per epoch 11.696ms
Epoch 0260/1000| Loss 1.4700 | Train Accuracy 0.4897 | Val Accuracy 0.4846 | Test Accuracy 0.4867 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0261/1000| Loss 1.4699 | Train Accuracy 0.4897 | Val Accuracy 0.4847 | Test Accuracy 0.4866 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0262/1000| Loss 1.4698 | Train Accuracy 0.4896 | Val Accuracy 0.4848 | Test Accuracy 0.4867 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0263/1000| Loss 1.4697 | Train Accuracy 0.4895 | Val Accuracy 0.4849 | Test Accuracy 0.4866 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0264/1000| Loss 1.4696 | Train Accuracy 0.4895 | Val Accuracy 0.4849 | Test Accuracy 0.4866 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0265/1000| Loss 1.4695 | Train Accuracy 0.4895 | Val Accuracy 0.4848 | Test Accuracy 0.4866 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0266/1000| Loss 1.4694 | Train Accuracy 0.4895 | Val Accuracy 0.4848 | Test Accuracy 0.4867 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0267/1000| Loss 1.4693 | Train Accuracy 0.4896 | Val Accuracy 0.4846 | Test Accuracy 0.4867 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0268/1000| Loss 1.4692 | Train Accuracy 0.4897 | Val Accuracy 0.4845 | Test Accuracy 0.4867 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0269/1000| Loss 1.4691 | Train Accuracy 0.4898 | Val Accuracy 0.4846 | Test Accuracy 0.4865 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0270/1000| Loss 1.4690 | Train Accuracy 0.4898 | Val Accuracy 0.4847 | Test Accuracy 0.4866 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0271/1000| Loss 1.4690 | Train Accuracy 0.4898 | Val Accuracy 0.4846 | Test Accuracy 0.4867 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0272/1000| Loss 1.4689 | Train Accuracy 0.4898 | Val Accuracy 0.4847 | Test Accuracy 0.4864 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
Epoch 0273/1000| Loss 1.4688 | Train Accuracy 0.4898 | Val Accuracy 0.4848 | Test Accuracy 0.4864 | Best val. Accuracy 0.4860 | Best test Accuracy 0.4858
