
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=16
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=sage
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=False
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with DGL built-in convolution modules
Creating SAGE model...
Using standard DGL SAGE model
Model parameters: 524,039 total, 524,039 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 16, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 4.9141 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4239 | Best test Accuracy 0.4234
Epoch 0135/1000| Loss 1.5886 | Train Accuracy 0.4754 | Val Accuracy 0.4754 | Test Accuracy 0.4725 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0136/1000| Loss 1.5832 | Train Accuracy 0.4393 | Val Accuracy 0.4403 | Test Accuracy 0.4421 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0137/1000| Loss 1.5978 | Train Accuracy 0.4761 | Val Accuracy 0.4745 | Test Accuracy 0.4732 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0138/1000| Loss 1.6033 | Train Accuracy 0.4456 | Val Accuracy 0.4473 | Test Accuracy 0.4474 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0139/1000| Loss 1.5973 | Train Accuracy 0.4841 | Val Accuracy 0.4864 | Test Accuracy 0.4854 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0140: Avg Forward 7.401ms, Avg Backward 3.873ms, Total per epoch 11.274ms
Epoch 0140/1000| Loss 1.5622 | Train Accuracy 0.4761 | Val Accuracy 0.4780 | Test Accuracy 0.4750 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0141/1000| Loss 1.5657 | Train Accuracy 0.4616 | Val Accuracy 0.4639 | Test Accuracy 0.4640 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0142/1000| Loss 1.5947 | Train Accuracy 0.3582 | Val Accuracy 0.3580 | Test Accuracy 0.3538 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0143/1000| Loss 1.6892 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4235 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0144/1000| Loss 1.6084 | Train Accuracy 0.4134 | Val Accuracy 0.4161 | Test Accuracy 0.4147 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0145/1000| Loss 1.6432 | Train Accuracy 0.4198 | Val Accuracy 0.4223 | Test Accuracy 0.4217 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0146/1000| Loss 1.6993 | Train Accuracy 0.4219 | Val Accuracy 0.4239 | Test Accuracy 0.4236 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0147/1000| Loss 1.6082 | Train Accuracy 0.4270 | Val Accuracy 0.4287 | Test Accuracy 0.4284 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0148/1000| Loss 1.5912 | Train Accuracy 0.4589 | Val Accuracy 0.4585 | Test Accuracy 0.4606 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0149/1000| Loss 1.5894 | Train Accuracy 0.4337 | Val Accuracy 0.4344 | Test Accuracy 0.4353 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0150/1000| Loss 1.5931 | Train Accuracy 0.4231 | Val Accuracy 0.4248 | Test Accuracy 0.4217 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0151/1000| Loss 1.6951 | Train Accuracy 0.4214 | Val Accuracy 0.4236 | Test Accuracy 0.4235 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0152/1000| Loss 1.6089 | Train Accuracy 0.4216 | Val Accuracy 0.4237 | Test Accuracy 0.4235 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0153/1000| Loss 1.6279 | Train Accuracy 0.3835 | Val Accuracy 0.3810 | Test Accuracy 0.3811 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0154/1000| Loss 1.6519 | Train Accuracy 0.4213 | Val Accuracy 0.4238 | Test Accuracy 0.4230 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0155/1000| Loss 1.6196 | Train Accuracy 0.4197 | Val Accuracy 0.4225 | Test Accuracy 0.4202 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0156/1000| Loss 1.6087 | Train Accuracy 0.4182 | Val Accuracy 0.4229 | Test Accuracy 0.4214 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0157/1000| Loss 1.6083 | Train Accuracy 0.4282 | Val Accuracy 0.4321 | Test Accuracy 0.4298 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0158/1000| Loss 1.5755 | Train Accuracy 0.4242 | Val Accuracy 0.4269 | Test Accuracy 0.4255 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0159/1000| Loss 1.5723 | Train Accuracy 0.4274 | Val Accuracy 0.4306 | Test Accuracy 0.4288 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0160: Avg Forward 7.403ms, Avg Backward 3.873ms, Total per epoch 11.275ms
Epoch 0160/1000| Loss 1.5697 | Train Accuracy 0.4386 | Val Accuracy 0.4434 | Test Accuracy 0.4420 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0161/1000| Loss 1.5541 | Train Accuracy 0.4481 | Val Accuracy 0.4517 | Test Accuracy 0.4502 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0162/1000| Loss 1.5411 | Train Accuracy 0.4718 | Val Accuracy 0.4712 | Test Accuracy 0.4738 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0163/1000| Loss 1.5318 | Train Accuracy 0.4742 | Val Accuracy 0.4735 | Test Accuracy 0.4754 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0164/1000| Loss 1.5172 | Train Accuracy 0.4895 | Val Accuracy 0.4905 | Test Accuracy 0.4895 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0165/1000| Loss 1.5334 | Train Accuracy 0.4225 | Val Accuracy 0.4245 | Test Accuracy 0.4241 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0166/1000| Loss 1.6987 | Train Accuracy 0.3565 | Val Accuracy 0.3533 | Test Accuracy 0.3515 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0167/1000| Loss 1.6157 | Train Accuracy 0.4190 | Val Accuracy 0.4177 | Test Accuracy 0.4223 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0168/1000| Loss 1.5879 | Train Accuracy 0.4277 | Val Accuracy 0.4285 | Test Accuracy 0.4293 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0169/1000| Loss 1.5773 | Train Accuracy 0.4424 | Val Accuracy 0.4428 | Test Accuracy 0.4427 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0170/1000| Loss 1.5703 | Train Accuracy 0.4345 | Val Accuracy 0.4351 | Test Accuracy 0.4358 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0171/1000| Loss 1.5716 | Train Accuracy 0.4262 | Val Accuracy 0.4277 | Test Accuracy 0.4259 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0172/1000| Loss 1.5653 | Train Accuracy 0.4257 | Val Accuracy 0.4280 | Test Accuracy 0.4272 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0173/1000| Loss 1.5583 | Train Accuracy 0.4423 | Val Accuracy 0.4445 | Test Accuracy 0.4422 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0174/1000| Loss 1.5534 | Train Accuracy 0.4744 | Val Accuracy 0.4714 | Test Accuracy 0.4727 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0175/1000| Loss 1.5530 | Train Accuracy 0.4890 | Val Accuracy 0.4900 | Test Accuracy 0.4852 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0176/1000| Loss 1.5587 | Train Accuracy 0.4359 | Val Accuracy 0.4380 | Test Accuracy 0.4370 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0177/1000| Loss 1.5771 | Train Accuracy 0.4740 | Val Accuracy 0.4684 | Test Accuracy 0.4711 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0178/1000| Loss 1.5754 | Train Accuracy 0.3745 | Val Accuracy 0.3772 | Test Accuracy 0.3725 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0179/1000| Loss 1.6560 | Train Accuracy 0.4254 | Val Accuracy 0.4284 | Test Accuracy 0.4281 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0180: Avg Forward 7.410ms, Avg Backward 3.884ms, Total per epoch 11.294ms
Epoch 0180/1000| Loss 1.5510 | Train Accuracy 0.4212 | Val Accuracy 0.4194 | Test Accuracy 0.4206 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0181/1000| Loss 1.6118 | Train Accuracy 0.4024 | Val Accuracy 0.4007 | Test Accuracy 0.4028 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0182/1000| Loss 1.6603 | Train Accuracy 0.4407 | Val Accuracy 0.4376 | Test Accuracy 0.4398 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0183/1000| Loss 1.6192 | Train Accuracy 0.4230 | Val Accuracy 0.4251 | Test Accuracy 0.4247 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0184/1000| Loss 1.5840 | Train Accuracy 0.4213 | Val Accuracy 0.4245 | Test Accuracy 0.4239 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0185/1000| Loss 1.5794 | Train Accuracy 0.4261 | Val Accuracy 0.4282 | Test Accuracy 0.4281 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0186/1000| Loss 1.5664 | Train Accuracy 0.4304 | Val Accuracy 0.4330 | Test Accuracy 0.4322 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0187/1000| Loss 1.5617 | Train Accuracy 0.4417 | Val Accuracy 0.4425 | Test Accuracy 0.4432 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0188/1000| Loss 1.5531 | Train Accuracy 0.4543 | Val Accuracy 0.4556 | Test Accuracy 0.4550 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0189/1000| Loss 1.5363 | Train Accuracy 0.4641 | Val Accuracy 0.4638 | Test Accuracy 0.4658 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0190/1000| Loss 1.5334 | Train Accuracy 0.4943 | Val Accuracy 0.4938 | Test Accuracy 0.4873 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0191/1000| Loss 1.5348 | Train Accuracy 0.4468 | Val Accuracy 0.4493 | Test Accuracy 0.4488 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0192/1000| Loss 1.5388 | Train Accuracy 0.4954 | Val Accuracy 0.4943 | Test Accuracy 0.4918 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0193/1000| Loss 1.5253 | Train Accuracy 0.4986 | Val Accuracy 0.4974 | Test Accuracy 0.4965 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0194/1000| Loss 1.5103 | Train Accuracy 0.4823 | Val Accuracy 0.4827 | Test Accuracy 0.4803 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0195/1000| Loss 1.5033 | Train Accuracy 0.4781 | Val Accuracy 0.4763 | Test Accuracy 0.4768 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0196/1000| Loss 1.4975 | Train Accuracy 0.4900 | Val Accuracy 0.4905 | Test Accuracy 0.4882 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0197/1000| Loss 1.4920 | Train Accuracy 0.4969 | Val Accuracy 0.4955 | Test Accuracy 0.4938 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0198/1000| Loss 1.4823 | Train Accuracy 0.4948 | Val Accuracy 0.4956 | Test Accuracy 0.4926 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0199/1000| Loss 1.4767 | Train Accuracy 0.5011 | Val Accuracy 0.5022 | Test Accuracy 0.4994 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0200: Avg Forward 7.411ms, Avg Backward 3.881ms, Total per epoch 11.292ms
Epoch 0200/1000| Loss 1.4662 | Train Accuracy 0.5030 | Val Accuracy 0.5032 | Test Accuracy 0.4997 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0201/1000| Loss 1.4593 | Train Accuracy 0.5012 | Val Accuracy 0.5022 | Test Accuracy 0.4995 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0202/1000| Loss 1.4641 | Train Accuracy 0.5029 | Val Accuracy 0.5015 | Test Accuracy 0.4999 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0203/1000| Loss 1.4547 | Train Accuracy 0.5035 | Val Accuracy 0.5041 | Test Accuracy 0.5008 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0204/1000| Loss 1.4550 | Train Accuracy 0.4958 | Val Accuracy 0.4952 | Test Accuracy 0.4916 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0205/1000| Loss 1.4563 | Train Accuracy 0.5088 | Val Accuracy 0.5065 | Test Accuracy 0.5048 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0206/1000| Loss 1.4492 | Train Accuracy 0.5042 | Val Accuracy 0.5044 | Test Accuracy 0.5028 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0207/1000| Loss 1.4508 | Train Accuracy 0.4791 | Val Accuracy 0.4785 | Test Accuracy 0.4770 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0208/1000| Loss 1.4614 | Train Accuracy 0.5050 | Val Accuracy 0.5010 | Test Accuracy 0.5002 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0209/1000| Loss 1.4703 | Train Accuracy 0.5021 | Val Accuracy 0.5009 | Test Accuracy 0.4984 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0210/1000| Loss 1.4414 | Train Accuracy 0.4885 | Val Accuracy 0.4874 | Test Accuracy 0.4832 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0211/1000| Loss 1.4451 | Train Accuracy 0.5117 | Val Accuracy 0.5090 | Test Accuracy 0.5080 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0212/1000| Loss 1.4435 | Train Accuracy 0.5064 | Val Accuracy 0.5028 | Test Accuracy 0.5027 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0213/1000| Loss 1.4478 | Train Accuracy 0.4665 | Val Accuracy 0.4650 | Test Accuracy 0.4646 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0214/1000| Loss 1.4655 | Train Accuracy 0.5061 | Val Accuracy 0.5066 | Test Accuracy 0.5038 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0215/1000| Loss 1.4609 | Train Accuracy 0.5058 | Val Accuracy 0.5031 | Test Accuracy 0.5014 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0216/1000| Loss 1.4519 | Train Accuracy 0.4692 | Val Accuracy 0.4684 | Test Accuracy 0.4685 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0217/1000| Loss 1.5008 | Train Accuracy 0.5055 | Val Accuracy 0.5037 | Test Accuracy 0.5009 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0218/1000| Loss 1.4729 | Train Accuracy 0.5074 | Val Accuracy 0.5074 | Test Accuracy 0.5031 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0219/1000| Loss 1.4971 | Train Accuracy 0.5066 | Val Accuracy 0.5077 | Test Accuracy 0.5017 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0220: Avg Forward 7.407ms, Avg Backward 3.879ms, Total per epoch 11.286ms
Epoch 0220/1000| Loss 1.4835 | Train Accuracy 0.5053 | Val Accuracy 0.5057 | Test Accuracy 0.5009 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0221/1000| Loss 1.4788 | Train Accuracy 0.5002 | Val Accuracy 0.4989 | Test Accuracy 0.4966 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0222/1000| Loss 1.4830 | Train Accuracy 0.5040 | Val Accuracy 0.5036 | Test Accuracy 0.4998 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0223/1000| Loss 1.4823 | Train Accuracy 0.4914 | Val Accuracy 0.4904 | Test Accuracy 0.4893 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0224/1000| Loss 1.4825 | Train Accuracy 0.5041 | Val Accuracy 0.5070 | Test Accuracy 0.5028 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0225/1000| Loss 1.4814 | Train Accuracy 0.4856 | Val Accuracy 0.4834 | Test Accuracy 0.4838 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0226/1000| Loss 1.4845 | Train Accuracy 0.5046 | Val Accuracy 0.5045 | Test Accuracy 0.5037 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0227/1000| Loss 1.4749 | Train Accuracy 0.5036 | Val Accuracy 0.5031 | Test Accuracy 0.4998 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0228/1000| Loss 1.4584 | Train Accuracy 0.4939 | Val Accuracy 0.4909 | Test Accuracy 0.4911 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0229/1000| Loss 1.4601 | Train Accuracy 0.5082 | Val Accuracy 0.5091 | Test Accuracy 0.5057 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0230/1000| Loss 1.4504 | Train Accuracy 0.5090 | Val Accuracy 0.5094 | Test Accuracy 0.5068 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0231/1000| Loss 1.4463 | Train Accuracy 0.5020 | Val Accuracy 0.5022 | Test Accuracy 0.4998 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0232/1000| Loss 1.4474 | Train Accuracy 0.5091 | Val Accuracy 0.5095 | Test Accuracy 0.5068 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0233/1000| Loss 1.4347 | Train Accuracy 0.5087 | Val Accuracy 0.5087 | Test Accuracy 0.5069 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0234/1000| Loss 1.4396 | Train Accuracy 0.5015 | Val Accuracy 0.4991 | Test Accuracy 0.4973 | Best val. Accuracy 0.5117 | Best test Accuracy 0.5084
Epoch 0235/1000| Loss 1.4390 | Train Accuracy 0.5129 | Val Accuracy 0.5118 | Test Accuracy 0.5090 | Best val. Accuracy 0.5118 | Best test Accuracy 0.5090
Epoch 0236/1000| Loss 1.4346 | Train Accuracy 0.5131 | Val Accuracy 0.5102 | Test Accuracy 0.5088 | Best val. Accuracy 0.5118 | Best test Accuracy 0.5090
Epoch 0237/1000| Loss 1.4373 | Train Accuracy 0.5111 | Val Accuracy 0.5092 | Test Accuracy 0.5061 | Best val. Accuracy 0.5118 | Best test Accuracy 0.5090
Epoch 0238/1000| Loss 1.4262 | Train Accuracy 0.5060 | Val Accuracy 0.5037 | Test Accuracy 0.5013 | Best val. Accuracy 0.5118 | Best test Accuracy 0.5090
Epoch 0239/1000| Loss 1.4269 | Train Accuracy 0.5158 | Val Accuracy 0.5136 | Test Accuracy 0.5114 | Best val. Accuracy 0.5136 | Best test Accuracy 0.5114
Epoch 0240: Avg Forward 7.402ms, Avg Backward 3.877ms, Total per epoch 11.279ms
Epoch 0240/1000| Loss 1.4270 | Train Accuracy 0.5170 | Val Accuracy 0.5146 | Test Accuracy 0.5117 | Best val. Accuracy 0.5146 | Best test Accuracy 0.5117
Epoch 0241/1000| Loss 1.4156 | Train Accuracy 0.5111 | Val Accuracy 0.5075 | Test Accuracy 0.5071 | Best val. Accuracy 0.5146 | Best test Accuracy 0.5117
Epoch 0242/1000| Loss 1.4233 | Train Accuracy 0.5188 | Val Accuracy 0.5166 | Test Accuracy 0.5136 | Best val. Accuracy 0.5166 | Best test Accuracy 0.5136
Epoch 0243/1000| Loss 1.4177 | Train Accuracy 0.5183 | Val Accuracy 0.5172 | Test Accuracy 0.5143 | Best val. Accuracy 0.5172 | Best test Accuracy 0.5143
Epoch 0244/1000| Loss 1.4124 | Train Accuracy 0.5120 | Val Accuracy 0.5096 | Test Accuracy 0.5068 | Best val. Accuracy 0.5172 | Best test Accuracy 0.5143
Epoch 0245/1000| Loss 1.4171 | Train Accuracy 0.5120 | Val Accuracy 0.5097 | Test Accuracy 0.5075 | Best val. Accuracy 0.5172 | Best test Accuracy 0.5143
Epoch 0246/1000| Loss 1.4143 | Train Accuracy 0.5163 | Val Accuracy 0.5171 | Test Accuracy 0.5131 | Best val. Accuracy 0.5172 | Best test Accuracy 0.5143
Epoch 0247/1000| Loss 1.4205 | Train Accuracy 0.5129 | Val Accuracy 0.5104 | Test Accuracy 0.5076 | Best val. Accuracy 0.5172 | Best test Accuracy 0.5143
Epoch 0248/1000| Loss 1.4145 | Train Accuracy 0.5175 | Val Accuracy 0.5143 | Test Accuracy 0.5121 | Best val. Accuracy 0.5172 | Best test Accuracy 0.5143
Epoch 0249/1000| Loss 1.4079 | Train Accuracy 0.5185 | Val Accuracy 0.5165 | Test Accuracy 0.5144 | Best val. Accuracy 0.5172 | Best test Accuracy 0.5143
Epoch 0250/1000| Loss 1.4109 | Train Accuracy 0.5179 | Val Accuracy 0.5138 | Test Accuracy 0.5111 | Best val. Accuracy 0.5172 | Best test Accuracy 0.5143
Epoch 0251/1000| Loss 1.4084 | Train Accuracy 0.5205 | Val Accuracy 0.5178 | Test Accuracy 0.5137 | Best val. Accuracy 0.5178 | Best test Accuracy 0.5137
Epoch 0252/1000| Loss 1.4068 | Train Accuracy 0.5182 | Val Accuracy 0.5175 | Test Accuracy 0.5150 | Best val. Accuracy 0.5178 | Best test Accuracy 0.5137
Epoch 0253/1000| Loss 1.4119 | Train Accuracy 0.5197 | Val Accuracy 0.5163 | Test Accuracy 0.5120 | Best val. Accuracy 0.5178 | Best test Accuracy 0.5137
Epoch 0254/1000| Loss 1.4035 | Train Accuracy 0.5211 | Val Accuracy 0.5180 | Test Accuracy 0.5148 | Best val. Accuracy 0.5180 | Best test Accuracy 0.5148
Epoch 0255/1000| Loss 1.4019 | Train Accuracy 0.5192 | Val Accuracy 0.5181 | Test Accuracy 0.5153 | Best val. Accuracy 0.5181 | Best test Accuracy 0.5153
Epoch 0256/1000| Loss 1.4036 | Train Accuracy 0.5152 | Val Accuracy 0.5119 | Test Accuracy 0.5081 | Best val. Accuracy 0.5181 | Best test Accuracy 0.5153
Epoch 0257/1000| Loss 1.4102 | Train Accuracy 0.5211 | Val Accuracy 0.5180 | Test Accuracy 0.5161 | Best val. Accuracy 0.5181 | Best test Accuracy 0.5153
Epoch 0258/1000| Loss 1.4043 | Train Accuracy 0.5202 | Val Accuracy 0.5205 | Test Accuracy 0.5158 | Best val. Accuracy 0.5205 | Best test Accuracy 0.5158
Epoch 0259/1000| Loss 1.4232 | Train Accuracy 0.4984 | Val Accuracy 0.4957 | Test Accuracy 0.4945 | Best val. Accuracy 0.5205 | Best test Accuracy 0.5158
Epoch 0260: Avg Forward 7.396ms, Avg Backward 3.876ms, Total per epoch 11.272ms
Epoch 0260/1000| Loss 1.4301 | Train Accuracy 0.5234 | Val Accuracy 0.5203 | Test Accuracy 0.5176 | Best val. Accuracy 0.5205 | Best test Accuracy 0.5158
Epoch 0261/1000| Loss 1.4046 | Train Accuracy 0.5076 | Val Accuracy 0.5037 | Test Accuracy 0.5039 | Best val. Accuracy 0.5205 | Best test Accuracy 0.5158
Epoch 0262/1000| Loss 1.4217 | Train Accuracy 0.5214 | Val Accuracy 0.5171 | Test Accuracy 0.5129 | Best val. Accuracy 0.5205 | Best test Accuracy 0.5158
Epoch 0263/1000| Loss 1.4060 | Train Accuracy 0.5079 | Val Accuracy 0.5026 | Test Accuracy 0.5012 | Best val. Accuracy 0.5205 | Best test Accuracy 0.5158
Epoch 0264/1000| Loss 1.4136 | Train Accuracy 0.5200 | Val Accuracy 0.5208 | Test Accuracy 0.5155 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0265/1000| Loss 1.3980 | Train Accuracy 0.5201 | Val Accuracy 0.5194 | Test Accuracy 0.5145 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0266/1000| Loss 1.4014 | Train Accuracy 0.5202 | Val Accuracy 0.5167 | Test Accuracy 0.5116 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0267/1000| Loss 1.4004 | Train Accuracy 0.5225 | Val Accuracy 0.5197 | Test Accuracy 0.5142 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0268/1000| Loss 1.4036 | Train Accuracy 0.5120 | Val Accuracy 0.5122 | Test Accuracy 0.5085 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0269/1000| Loss 1.4157 | Train Accuracy 0.5202 | Val Accuracy 0.5173 | Test Accuracy 0.5137 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0270/1000| Loss 1.3990 | Train Accuracy 0.5185 | Val Accuracy 0.5141 | Test Accuracy 0.5097 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0271/1000| Loss 1.4047 | Train Accuracy 0.5176 | Val Accuracy 0.5180 | Test Accuracy 0.5133 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0272/1000| Loss 1.4113 | Train Accuracy 0.5186 | Val Accuracy 0.5205 | Test Accuracy 0.5143 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0273/1000| Loss 1.3971 | Train Accuracy 0.5182 | Val Accuracy 0.5133 | Test Accuracy 0.5103 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
Epoch 0274/1000| Loss 1.4069 | Train Accuracy 0.5211 | Val Accuracy 0.5183 | Test Accuracy 0.5144 | Best val. Accuracy 0.5208 | Best test Accuracy 0.5155
