
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=32
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gin
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: flickr
Kernel mode: auto
Creating GIN model...
Using MaxK-accelerated GIN model
Model parameters: 327,434 total, 327,434 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 32, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 4.1593 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4239 | Best test Accuracy 0.4234
Epoch 0134/1000| Loss 1.4204 | Train Accuracy 0.4985 | Val Accuracy 0.4812 | Test Accuracy 0.4792 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0135/1000| Loss 1.4521 | Train Accuracy 0.5029 | Val Accuracy 0.4885 | Test Accuracy 0.4887 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0136/1000| Loss 1.4241 | Train Accuracy 0.5029 | Val Accuracy 0.4899 | Test Accuracy 0.4894 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0137/1000| Loss 1.4351 | Train Accuracy 0.4947 | Val Accuracy 0.4822 | Test Accuracy 0.4775 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0138/1000| Loss 1.4368 | Train Accuracy 0.4977 | Val Accuracy 0.4824 | Test Accuracy 0.4837 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0139/1000| Loss 1.4556 | Train Accuracy 0.4967 | Val Accuracy 0.4801 | Test Accuracy 0.4833 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0140: Avg Forward 7.606ms, Avg Backward 3.387ms, Total per epoch 10.993ms
Epoch 0140/1000| Loss 1.4381 | Train Accuracy 0.5066 | Val Accuracy 0.4956 | Test Accuracy 0.4907 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0141/1000| Loss 1.4294 | Train Accuracy 0.5063 | Val Accuracy 0.4954 | Test Accuracy 0.4923 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0142/1000| Loss 1.4271 | Train Accuracy 0.5003 | Val Accuracy 0.4888 | Test Accuracy 0.4887 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0143/1000| Loss 1.4132 | Train Accuracy 0.4993 | Val Accuracy 0.4845 | Test Accuracy 0.4863 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0144/1000| Loss 1.4321 | Train Accuracy 0.5085 | Val Accuracy 0.4927 | Test Accuracy 0.4934 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0145/1000| Loss 1.4118 | Train Accuracy 0.5067 | Val Accuracy 0.4954 | Test Accuracy 0.4899 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0146/1000| Loss 1.4198 | Train Accuracy 0.5039 | Val Accuracy 0.4897 | Test Accuracy 0.4874 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0147/1000| Loss 1.4050 | Train Accuracy 0.5052 | Val Accuracy 0.4887 | Test Accuracy 0.4884 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0148/1000| Loss 1.4122 | Train Accuracy 0.5018 | Val Accuracy 0.4881 | Test Accuracy 0.4866 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0149/1000| Loss 1.4012 | Train Accuracy 0.5096 | Val Accuracy 0.4958 | Test Accuracy 0.4927 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0150/1000| Loss 1.4018 | Train Accuracy 0.5099 | Val Accuracy 0.4942 | Test Accuracy 0.4922 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0151/1000| Loss 1.4002 | Train Accuracy 0.5112 | Val Accuracy 0.4935 | Test Accuracy 0.4924 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0152/1000| Loss 1.4026 | Train Accuracy 0.5104 | Val Accuracy 0.4926 | Test Accuracy 0.4917 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0153/1000| Loss 1.3959 | Train Accuracy 0.5115 | Val Accuracy 0.4939 | Test Accuracy 0.4908 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0154/1000| Loss 1.3990 | Train Accuracy 0.5118 | Val Accuracy 0.4945 | Test Accuracy 0.4920 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0155/1000| Loss 1.3967 | Train Accuracy 0.5096 | Val Accuracy 0.4903 | Test Accuracy 0.4889 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0156/1000| Loss 1.3997 | Train Accuracy 0.5114 | Val Accuracy 0.4926 | Test Accuracy 0.4929 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0157/1000| Loss 1.3982 | Train Accuracy 0.5115 | Val Accuracy 0.4924 | Test Accuracy 0.4903 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0158/1000| Loss 1.4012 | Train Accuracy 0.5068 | Val Accuracy 0.4889 | Test Accuracy 0.4865 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0159/1000| Loss 1.4007 | Train Accuracy 0.5068 | Val Accuracy 0.4867 | Test Accuracy 0.4884 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0160: Avg Forward 7.598ms, Avg Backward 3.386ms, Total per epoch 10.984ms
Epoch 0160/1000| Loss 1.4220 | Train Accuracy 0.4941 | Val Accuracy 0.4770 | Test Accuracy 0.4774 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0161/1000| Loss 1.4390 | Train Accuracy 0.5079 | Val Accuracy 0.4910 | Test Accuracy 0.4884 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0162/1000| Loss 1.4103 | Train Accuracy 0.5116 | Val Accuracy 0.4912 | Test Accuracy 0.4918 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0163/1000| Loss 1.4074 | Train Accuracy 0.5117 | Val Accuracy 0.4921 | Test Accuracy 0.4921 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0164/1000| Loss 1.4103 | Train Accuracy 0.5112 | Val Accuracy 0.4921 | Test Accuracy 0.4904 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0165/1000| Loss 1.4090 | Train Accuracy 0.5144 | Val Accuracy 0.4938 | Test Accuracy 0.4916 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0166/1000| Loss 1.4135 | Train Accuracy 0.5122 | Val Accuracy 0.4942 | Test Accuracy 0.4927 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0167/1000| Loss 1.3946 | Train Accuracy 0.5131 | Val Accuracy 0.4926 | Test Accuracy 0.4911 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0168/1000| Loss 1.4059 | Train Accuracy 0.5111 | Val Accuracy 0.4922 | Test Accuracy 0.4909 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0169/1000| Loss 1.4003 | Train Accuracy 0.5110 | Val Accuracy 0.4882 | Test Accuracy 0.4859 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0170/1000| Loss 1.4112 | Train Accuracy 0.5056 | Val Accuracy 0.4883 | Test Accuracy 0.4849 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0171/1000| Loss 1.4103 | Train Accuracy 0.5122 | Val Accuracy 0.4934 | Test Accuracy 0.4911 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0172/1000| Loss 1.3909 | Train Accuracy 0.5129 | Val Accuracy 0.4937 | Test Accuracy 0.4914 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0173/1000| Loss 1.3988 | Train Accuracy 0.5154 | Val Accuracy 0.4933 | Test Accuracy 0.4906 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0174/1000| Loss 1.3978 | Train Accuracy 0.5154 | Val Accuracy 0.4930 | Test Accuracy 0.4911 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0175/1000| Loss 1.3929 | Train Accuracy 0.5164 | Val Accuracy 0.4939 | Test Accuracy 0.4922 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0176/1000| Loss 1.3923 | Train Accuracy 0.5164 | Val Accuracy 0.4919 | Test Accuracy 0.4911 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0177/1000| Loss 1.3919 | Train Accuracy 0.5164 | Val Accuracy 0.4907 | Test Accuracy 0.4896 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0178/1000| Loss 1.3910 | Train Accuracy 0.5173 | Val Accuracy 0.4932 | Test Accuracy 0.4930 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0179/1000| Loss 1.3948 | Train Accuracy 0.5096 | Val Accuracy 0.4822 | Test Accuracy 0.4839 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0180: Avg Forward 7.592ms, Avg Backward 3.386ms, Total per epoch 10.978ms
Epoch 0180/1000| Loss 1.4128 | Train Accuracy 0.4943 | Val Accuracy 0.4749 | Test Accuracy 0.4735 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0181/1000| Loss 1.4246 | Train Accuracy 0.5111 | Val Accuracy 0.4902 | Test Accuracy 0.4877 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0182/1000| Loss 1.4209 | Train Accuracy 0.5165 | Val Accuracy 0.4939 | Test Accuracy 0.4921 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0183/1000| Loss 1.3948 | Train Accuracy 0.5170 | Val Accuracy 0.4926 | Test Accuracy 0.4913 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0184/1000| Loss 1.4134 | Train Accuracy 0.5151 | Val Accuracy 0.4948 | Test Accuracy 0.4933 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0185/1000| Loss 1.3989 | Train Accuracy 0.5079 | Val Accuracy 0.4834 | Test Accuracy 0.4843 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0186/1000| Loss 1.4220 | Train Accuracy 0.4938 | Val Accuracy 0.4749 | Test Accuracy 0.4753 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0187/1000| Loss 1.4221 | Train Accuracy 0.5154 | Val Accuracy 0.4918 | Test Accuracy 0.4887 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0188/1000| Loss 1.3982 | Train Accuracy 0.5133 | Val Accuracy 0.4940 | Test Accuracy 0.4914 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0189/1000| Loss 1.3986 | Train Accuracy 0.5154 | Val Accuracy 0.4931 | Test Accuracy 0.4913 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0190/1000| Loss 1.3884 | Train Accuracy 0.5127 | Val Accuracy 0.4898 | Test Accuracy 0.4884 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0191/1000| Loss 1.4028 | Train Accuracy 0.5174 | Val Accuracy 0.4928 | Test Accuracy 0.4904 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0192/1000| Loss 1.3831 | Train Accuracy 0.5176 | Val Accuracy 0.4929 | Test Accuracy 0.4903 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0193/1000| Loss 1.3891 | Train Accuracy 0.5175 | Val Accuracy 0.4901 | Test Accuracy 0.4903 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0194/1000| Loss 1.3892 | Train Accuracy 0.5141 | Val Accuracy 0.4899 | Test Accuracy 0.4878 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0195/1000| Loss 1.3851 | Train Accuracy 0.5167 | Val Accuracy 0.4918 | Test Accuracy 0.4903 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0196/1000| Loss 1.3913 | Train Accuracy 0.5179 | Val Accuracy 0.4926 | Test Accuracy 0.4896 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0197/1000| Loss 1.3864 | Train Accuracy 0.5200 | Val Accuracy 0.4931 | Test Accuracy 0.4911 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0198/1000| Loss 1.3819 | Train Accuracy 0.5203 | Val Accuracy 0.4923 | Test Accuracy 0.4911 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0199/1000| Loss 1.3793 | Train Accuracy 0.5200 | Val Accuracy 0.4924 | Test Accuracy 0.4907 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0200: Avg Forward 7.588ms, Avg Backward 3.386ms, Total per epoch 10.974ms
Epoch 0200/1000| Loss 1.3826 | Train Accuracy 0.5160 | Val Accuracy 0.4887 | Test Accuracy 0.4863 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0201/1000| Loss 1.3858 | Train Accuracy 0.5192 | Val Accuracy 0.4919 | Test Accuracy 0.4903 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0202/1000| Loss 1.3841 | Train Accuracy 0.5202 | Val Accuracy 0.4905 | Test Accuracy 0.4886 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0203/1000| Loss 1.3803 | Train Accuracy 0.5209 | Val Accuracy 0.4899 | Test Accuracy 0.4902 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0204/1000| Loss 1.3784 | Train Accuracy 0.5191 | Val Accuracy 0.4907 | Test Accuracy 0.4889 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0205/1000| Loss 1.3835 | Train Accuracy 0.5143 | Val Accuracy 0.4846 | Test Accuracy 0.4800 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0206/1000| Loss 1.3954 | Train Accuracy 0.5029 | Val Accuracy 0.4765 | Test Accuracy 0.4763 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0207/1000| Loss 1.4094 | Train Accuracy 0.5068 | Val Accuracy 0.4762 | Test Accuracy 0.4727 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0208/1000| Loss 1.4280 | Train Accuracy 0.5136 | Val Accuracy 0.4848 | Test Accuracy 0.4831 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0209/1000| Loss 1.4015 | Train Accuracy 0.5120 | Val Accuracy 0.4880 | Test Accuracy 0.4866 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0210/1000| Loss 1.4120 | Train Accuracy 0.4498 | Val Accuracy 0.4254 | Test Accuracy 0.4201 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0211/1000| Loss 1.4857 | Train Accuracy 0.4737 | Val Accuracy 0.4450 | Test Accuracy 0.4461 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0212/1000| Loss 1.4868 | Train Accuracy 0.4796 | Val Accuracy 0.4624 | Test Accuracy 0.4621 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0213/1000| Loss 1.5690 | Train Accuracy 0.4926 | Val Accuracy 0.4756 | Test Accuracy 0.4685 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0214/1000| Loss 1.4962 | Train Accuracy 0.4945 | Val Accuracy 0.4773 | Test Accuracy 0.4797 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0215/1000| Loss 1.5238 | Train Accuracy 0.4783 | Val Accuracy 0.4588 | Test Accuracy 0.4609 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0216/1000| Loss 1.4979 | Train Accuracy 0.4731 | Val Accuracy 0.4567 | Test Accuracy 0.4557 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0217/1000| Loss 1.4867 | Train Accuracy 0.4977 | Val Accuracy 0.4827 | Test Accuracy 0.4826 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0218/1000| Loss 1.4377 | Train Accuracy 0.4983 | Val Accuracy 0.4802 | Test Accuracy 0.4817 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0219/1000| Loss 1.4847 | Train Accuracy 0.5010 | Val Accuracy 0.4850 | Test Accuracy 0.4847 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0220: Avg Forward 7.586ms, Avg Backward 3.385ms, Total per epoch 10.971ms
Epoch 0220/1000| Loss 1.4342 | Train Accuracy 0.5042 | Val Accuracy 0.4855 | Test Accuracy 0.4854 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0221/1000| Loss 1.4765 | Train Accuracy 0.5063 | Val Accuracy 0.4856 | Test Accuracy 0.4808 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0222/1000| Loss 1.4274 | Train Accuracy 0.4996 | Val Accuracy 0.4840 | Test Accuracy 0.4829 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0223/1000| Loss 1.4552 | Train Accuracy 0.5059 | Val Accuracy 0.4831 | Test Accuracy 0.4790 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0224/1000| Loss 1.4300 | Train Accuracy 0.5093 | Val Accuracy 0.4871 | Test Accuracy 0.4838 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0225/1000| Loss 1.4353 | Train Accuracy 0.5083 | Val Accuracy 0.4875 | Test Accuracy 0.4837 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0226/1000| Loss 1.4146 | Train Accuracy 0.5116 | Val Accuracy 0.4870 | Test Accuracy 0.4864 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0227/1000| Loss 1.4116 | Train Accuracy 0.5148 | Val Accuracy 0.4913 | Test Accuracy 0.4893 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0228/1000| Loss 1.4029 | Train Accuracy 0.5171 | Val Accuracy 0.4905 | Test Accuracy 0.4905 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0229/1000| Loss 1.4071 | Train Accuracy 0.5148 | Val Accuracy 0.4879 | Test Accuracy 0.4883 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0230/1000| Loss 1.4047 | Train Accuracy 0.5169 | Val Accuracy 0.4881 | Test Accuracy 0.4869 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0231/1000| Loss 1.3972 | Train Accuracy 0.5147 | Val Accuracy 0.4844 | Test Accuracy 0.4834 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0232/1000| Loss 1.4117 | Train Accuracy 0.5118 | Val Accuracy 0.4874 | Test Accuracy 0.4848 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0233/1000| Loss 1.3990 | Train Accuracy 0.5146 | Val Accuracy 0.4902 | Test Accuracy 0.4878 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0234/1000| Loss 1.3946 | Train Accuracy 0.5100 | Val Accuracy 0.4863 | Test Accuracy 0.4820 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0235/1000| Loss 1.4062 | Train Accuracy 0.5130 | Val Accuracy 0.4887 | Test Accuracy 0.4875 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0236/1000| Loss 1.4038 | Train Accuracy 0.5106 | Val Accuracy 0.4857 | Test Accuracy 0.4814 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0237/1000| Loss 1.4151 | Train Accuracy 0.5161 | Val Accuracy 0.4931 | Test Accuracy 0.4887 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0238/1000| Loss 1.3997 | Train Accuracy 0.5110 | Val Accuracy 0.4815 | Test Accuracy 0.4782 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0239/1000| Loss 1.4267 | Train Accuracy 0.5167 | Val Accuracy 0.4893 | Test Accuracy 0.4868 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0240: Avg Forward 7.588ms, Avg Backward 3.384ms, Total per epoch 10.972ms
Epoch 0240/1000| Loss 1.4115 | Train Accuracy 0.5147 | Val Accuracy 0.4902 | Test Accuracy 0.4871 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0241/1000| Loss 1.4188 | Train Accuracy 0.4804 | Val Accuracy 0.4567 | Test Accuracy 0.4487 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0242/1000| Loss 1.4586 | Train Accuracy 0.4824 | Val Accuracy 0.4589 | Test Accuracy 0.4594 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0243/1000| Loss 1.4988 | Train Accuracy 0.4739 | Val Accuracy 0.4529 | Test Accuracy 0.4553 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0244/1000| Loss 1.5517 | Train Accuracy 0.5127 | Val Accuracy 0.4911 | Test Accuracy 0.4877 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0245/1000| Loss 1.4338 | Train Accuracy 0.4933 | Val Accuracy 0.4718 | Test Accuracy 0.4656 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0246/1000| Loss 1.4900 | Train Accuracy 0.4991 | Val Accuracy 0.4745 | Test Accuracy 0.4765 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0247/1000| Loss 1.4592 | Train Accuracy 0.4977 | Val Accuracy 0.4754 | Test Accuracy 0.4781 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0248/1000| Loss 1.4586 | Train Accuracy 0.5146 | Val Accuracy 0.4883 | Test Accuracy 0.4852 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0249/1000| Loss 1.4351 | Train Accuracy 0.5111 | Val Accuracy 0.4859 | Test Accuracy 0.4812 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0250/1000| Loss 1.4298 | Train Accuracy 0.5156 | Val Accuracy 0.4879 | Test Accuracy 0.4888 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0251/1000| Loss 1.4329 | Train Accuracy 0.5114 | Val Accuracy 0.4858 | Test Accuracy 0.4794 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0252/1000| Loss 1.4341 | Train Accuracy 0.5177 | Val Accuracy 0.4916 | Test Accuracy 0.4873 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0253/1000| Loss 1.4036 | Train Accuracy 0.5206 | Val Accuracy 0.4882 | Test Accuracy 0.4837 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0254/1000| Loss 1.4226 | Train Accuracy 0.5154 | Val Accuracy 0.4853 | Test Accuracy 0.4824 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0255/1000| Loss 1.3985 | Train Accuracy 0.5201 | Val Accuracy 0.4872 | Test Accuracy 0.4829 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0256/1000| Loss 1.3996 | Train Accuracy 0.5167 | Val Accuracy 0.4858 | Test Accuracy 0.4822 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0257/1000| Loss 1.3894 | Train Accuracy 0.5211 | Val Accuracy 0.4906 | Test Accuracy 0.4885 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0258/1000| Loss 1.3942 | Train Accuracy 0.5206 | Val Accuracy 0.4887 | Test Accuracy 0.4850 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0259/1000| Loss 1.3873 | Train Accuracy 0.5230 | Val Accuracy 0.4888 | Test Accuracy 0.4847 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0260: Avg Forward 7.588ms, Avg Backward 3.384ms, Total per epoch 10.972ms
Epoch 0260/1000| Loss 1.3847 | Train Accuracy 0.5226 | Val Accuracy 0.4871 | Test Accuracy 0.4862 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0261/1000| Loss 1.3950 | Train Accuracy 0.5225 | Val Accuracy 0.4881 | Test Accuracy 0.4847 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0262/1000| Loss 1.3906 | Train Accuracy 0.5214 | Val Accuracy 0.4885 | Test Accuracy 0.4855 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0263/1000| Loss 1.3852 | Train Accuracy 0.5245 | Val Accuracy 0.4897 | Test Accuracy 0.4867 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0264/1000| Loss 1.3834 | Train Accuracy 0.5225 | Val Accuracy 0.4873 | Test Accuracy 0.4835 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0265/1000| Loss 1.3834 | Train Accuracy 0.5226 | Val Accuracy 0.4909 | Test Accuracy 0.4849 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0266/1000| Loss 1.3838 | Train Accuracy 0.5245 | Val Accuracy 0.4903 | Test Accuracy 0.4864 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0267/1000| Loss 1.3805 | Train Accuracy 0.5249 | Val Accuracy 0.4892 | Test Accuracy 0.4846 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0268/1000| Loss 1.3846 | Train Accuracy 0.5253 | Val Accuracy 0.4913 | Test Accuracy 0.4895 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0269/1000| Loss 1.3832 | Train Accuracy 0.5245 | Val Accuracy 0.4917 | Test Accuracy 0.4849 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0270/1000| Loss 1.3762 | Train Accuracy 0.5251 | Val Accuracy 0.4892 | Test Accuracy 0.4860 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0271/1000| Loss 1.3798 | Train Accuracy 0.5249 | Val Accuracy 0.4876 | Test Accuracy 0.4842 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0272/1000| Loss 1.3808 | Train Accuracy 0.5256 | Val Accuracy 0.4901 | Test Accuracy 0.4851 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
Epoch 0273/1000| Loss 1.3788 | Train Accuracy 0.5267 | Val Accuracy 0.4881 | Test Accuracy 0.4865 | Best val. Accuracy 0.4969 | Best test Accuracy 0.4903
