
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=4
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gin
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: flickr
Kernel mode: auto
Creating GIN model...
Using MaxK-accelerated GIN model
Model parameters: 327,434 total, 327,434 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 4, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 2.0035 | Train Accuracy 0.3401 | Val Accuracy 0.3426 | Test Accuracy 0.3417 | Best val. Accuracy 0.3426 | Best test Accuracy 0.3417
Epoch 0039/1000| Loss 1.5837 | Train Accuracy 0.4216 | Val Accuracy 0.4238 | Test Accuracy 0.4233 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0040: Avg Forward 7.046ms, Avg Backward 3.153ms, Total per epoch 10.199ms
Epoch 0040/1000| Loss 1.5826 | Train Accuracy 0.4214 | Val Accuracy 0.4241 | Test Accuracy 0.4232 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0041/1000| Loss 1.5804 | Train Accuracy 0.4216 | Val Accuracy 0.4240 | Test Accuracy 0.4233 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0042/1000| Loss 1.5824 | Train Accuracy 0.4233 | Val Accuracy 0.4259 | Test Accuracy 0.4243 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0043/1000| Loss 1.5873 | Train Accuracy 0.4219 | Val Accuracy 0.4241 | Test Accuracy 0.4237 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0044/1000| Loss 1.5810 | Train Accuracy 0.4218 | Val Accuracy 0.4240 | Test Accuracy 0.4234 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0045/1000| Loss 1.5750 | Train Accuracy 0.4219 | Val Accuracy 0.4239 | Test Accuracy 0.4237 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0046/1000| Loss 1.5779 | Train Accuracy 0.4343 | Val Accuracy 0.4352 | Test Accuracy 0.4338 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0047/1000| Loss 1.5819 | Train Accuracy 0.4217 | Val Accuracy 0.4238 | Test Accuracy 0.4234 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0048/1000| Loss 1.5811 | Train Accuracy 0.4251 | Val Accuracy 0.4272 | Test Accuracy 0.4268 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0049/1000| Loss 1.5744 | Train Accuracy 0.3940 | Val Accuracy 0.3937 | Test Accuracy 0.3902 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0050/1000| Loss 1.6236 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0051/1000| Loss 1.5946 | Train Accuracy 0.4216 | Val Accuracy 0.4238 | Test Accuracy 0.4233 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0052/1000| Loss 1.6065 | Train Accuracy 0.4218 | Val Accuracy 0.4238 | Test Accuracy 0.4233 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0053/1000| Loss 1.6039 | Train Accuracy 0.4218 | Val Accuracy 0.4237 | Test Accuracy 0.4233 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0054/1000| Loss 1.6010 | Train Accuracy 0.4223 | Val Accuracy 0.4240 | Test Accuracy 0.4236 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0055/1000| Loss 1.5952 | Train Accuracy 0.4227 | Val Accuracy 0.4246 | Test Accuracy 0.4243 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0056/1000| Loss 1.5861 | Train Accuracy 0.4228 | Val Accuracy 0.4247 | Test Accuracy 0.4243 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0057/1000| Loss 1.5818 | Train Accuracy 0.4229 | Val Accuracy 0.4250 | Test Accuracy 0.4244 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0058/1000| Loss 1.5806 | Train Accuracy 0.4234 | Val Accuracy 0.4253 | Test Accuracy 0.4251 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0059/1000| Loss 1.5775 | Train Accuracy 0.4293 | Val Accuracy 0.4302 | Test Accuracy 0.4307 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0060: Avg Forward 7.005ms, Avg Backward 3.149ms, Total per epoch 10.154ms
Epoch 0060/1000| Loss 1.5761 | Train Accuracy 0.4305 | Val Accuracy 0.4304 | Test Accuracy 0.4332 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0061/1000| Loss 1.5882 | Train Accuracy 0.4300 | Val Accuracy 0.4301 | Test Accuracy 0.4316 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0062/1000| Loss 1.5831 | Train Accuracy 0.4303 | Val Accuracy 0.4310 | Test Accuracy 0.4311 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0063/1000| Loss 1.5874 | Train Accuracy 0.4272 | Val Accuracy 0.4273 | Test Accuracy 0.4286 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0064/1000| Loss 1.5810 | Train Accuracy 0.4281 | Val Accuracy 0.4282 | Test Accuracy 0.4299 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0065/1000| Loss 1.5743 | Train Accuracy 0.4275 | Val Accuracy 0.4286 | Test Accuracy 0.4297 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0066/1000| Loss 1.5788 | Train Accuracy 0.4235 | Val Accuracy 0.4248 | Test Accuracy 0.4252 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0067/1000| Loss 1.5815 | Train Accuracy 0.4235 | Val Accuracy 0.4253 | Test Accuracy 0.4253 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0068/1000| Loss 1.5825 | Train Accuracy 0.4252 | Val Accuracy 0.4268 | Test Accuracy 0.4277 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0069/1000| Loss 1.5746 | Train Accuracy 0.4291 | Val Accuracy 0.4312 | Test Accuracy 0.4319 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0070/1000| Loss 1.5728 | Train Accuracy 0.4393 | Val Accuracy 0.4399 | Test Accuracy 0.4405 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0071/1000| Loss 1.5728 | Train Accuracy 0.4289 | Val Accuracy 0.4301 | Test Accuracy 0.4297 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0072/1000| Loss 1.5662 | Train Accuracy 0.4264 | Val Accuracy 0.4276 | Test Accuracy 0.4278 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0073/1000| Loss 1.5697 | Train Accuracy 0.4292 | Val Accuracy 0.4308 | Test Accuracy 0.4314 | Best val. Accuracy 0.4412 | Best test Accuracy 0.4429
Epoch 0074/1000| Loss 1.5662 | Train Accuracy 0.4382 | Val Accuracy 0.4418 | Test Accuracy 0.4414 | Best val. Accuracy 0.4418 | Best test Accuracy 0.4414
Epoch 0075/1000| Loss 1.5665 | Train Accuracy 0.4359 | Val Accuracy 0.4369 | Test Accuracy 0.4370 | Best val. Accuracy 0.4418 | Best test Accuracy 0.4414
Epoch 0076/1000| Loss 1.5622 | Train Accuracy 0.4362 | Val Accuracy 0.4366 | Test Accuracy 0.4355 | Best val. Accuracy 0.4418 | Best test Accuracy 0.4414
Epoch 0077/1000| Loss 1.5604 | Train Accuracy 0.4304 | Val Accuracy 0.4311 | Test Accuracy 0.4313 | Best val. Accuracy 0.4418 | Best test Accuracy 0.4414
Epoch 0078/1000| Loss 1.5620 | Train Accuracy 0.4387 | Val Accuracy 0.4372 | Test Accuracy 0.4401 | Best val. Accuracy 0.4418 | Best test Accuracy 0.4414
Epoch 0079/1000| Loss 1.5583 | Train Accuracy 0.4510 | Val Accuracy 0.4503 | Test Accuracy 0.4513 | Best val. Accuracy 0.4503 | Best test Accuracy 0.4513
Epoch 0080: Avg Forward 6.969ms, Avg Backward 3.147ms, Total per epoch 10.115ms
Epoch 0080/1000| Loss 1.5648 | Train Accuracy 0.4330 | Val Accuracy 0.4334 | Test Accuracy 0.4348 | Best val. Accuracy 0.4503 | Best test Accuracy 0.4513
Epoch 0081/1000| Loss 1.5587 | Train Accuracy 0.4367 | Val Accuracy 0.4378 | Test Accuracy 0.4386 | Best val. Accuracy 0.4503 | Best test Accuracy 0.4513
Epoch 0082/1000| Loss 1.5523 | Train Accuracy 0.4625 | Val Accuracy 0.4607 | Test Accuracy 0.4634 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0083/1000| Loss 1.5557 | Train Accuracy 0.4490 | Val Accuracy 0.4478 | Test Accuracy 0.4499 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0084/1000| Loss 1.5504 | Train Accuracy 0.4382 | Val Accuracy 0.4374 | Test Accuracy 0.4387 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0085/1000| Loss 1.5521 | Train Accuracy 0.4425 | Val Accuracy 0.4407 | Test Accuracy 0.4423 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0086/1000| Loss 1.5542 | Train Accuracy 0.4513 | Val Accuracy 0.4489 | Test Accuracy 0.4501 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0087/1000| Loss 1.5496 | Train Accuracy 0.4476 | Val Accuracy 0.4464 | Test Accuracy 0.4488 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0088/1000| Loss 1.5448 | Train Accuracy 0.4459 | Val Accuracy 0.4426 | Test Accuracy 0.4457 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0089/1000| Loss 1.5450 | Train Accuracy 0.4536 | Val Accuracy 0.4498 | Test Accuracy 0.4533 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0090/1000| Loss 1.5415 | Train Accuracy 0.4576 | Val Accuracy 0.4557 | Test Accuracy 0.4582 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0091/1000| Loss 1.5406 | Train Accuracy 0.4578 | Val Accuracy 0.4519 | Test Accuracy 0.4561 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0092/1000| Loss 1.5418 | Train Accuracy 0.4490 | Val Accuracy 0.4466 | Test Accuracy 0.4487 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0093/1000| Loss 1.5419 | Train Accuracy 0.4565 | Val Accuracy 0.4543 | Test Accuracy 0.4558 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0094/1000| Loss 1.5378 | Train Accuracy 0.4610 | Val Accuracy 0.4575 | Test Accuracy 0.4623 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0095/1000| Loss 1.5370 | Train Accuracy 0.4350 | Val Accuracy 0.4354 | Test Accuracy 0.4336 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0096/1000| Loss 1.5443 | Train Accuracy 0.4378 | Val Accuracy 0.4369 | Test Accuracy 0.4361 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0097/1000| Loss 1.5404 | Train Accuracy 0.4508 | Val Accuracy 0.4469 | Test Accuracy 0.4504 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0098/1000| Loss 1.5405 | Train Accuracy 0.4511 | Val Accuracy 0.4464 | Test Accuracy 0.4487 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0099/1000| Loss 1.5391 | Train Accuracy 0.4440 | Val Accuracy 0.4399 | Test Accuracy 0.4431 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0100: Avg Forward 6.939ms, Avg Backward 3.145ms, Total per epoch 10.084ms
Epoch 0100/1000| Loss 1.5402 | Train Accuracy 0.4633 | Val Accuracy 0.4567 | Test Accuracy 0.4603 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0101/1000| Loss 1.5396 | Train Accuracy 0.4494 | Val Accuracy 0.4466 | Test Accuracy 0.4476 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0102/1000| Loss 1.5308 | Train Accuracy 0.4411 | Val Accuracy 0.4397 | Test Accuracy 0.4389 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0103/1000| Loss 1.5388 | Train Accuracy 0.4543 | Val Accuracy 0.4488 | Test Accuracy 0.4536 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0104/1000| Loss 1.5309 | Train Accuracy 0.4578 | Val Accuracy 0.4520 | Test Accuracy 0.4565 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0105/1000| Loss 1.5267 | Train Accuracy 0.4503 | Val Accuracy 0.4448 | Test Accuracy 0.4466 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0106/1000| Loss 1.5267 | Train Accuracy 0.4638 | Val Accuracy 0.4586 | Test Accuracy 0.4611 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0107/1000| Loss 1.5340 | Train Accuracy 0.4513 | Val Accuracy 0.4446 | Test Accuracy 0.4487 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0108/1000| Loss 1.5271 | Train Accuracy 0.4423 | Val Accuracy 0.4386 | Test Accuracy 0.4395 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0109/1000| Loss 1.5325 | Train Accuracy 0.4590 | Val Accuracy 0.4528 | Test Accuracy 0.4565 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0110/1000| Loss 1.5290 | Train Accuracy 0.4514 | Val Accuracy 0.4463 | Test Accuracy 0.4466 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0111/1000| Loss 1.5297 | Train Accuracy 0.4617 | Val Accuracy 0.4556 | Test Accuracy 0.4592 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0112/1000| Loss 1.5280 | Train Accuracy 0.4612 | Val Accuracy 0.4546 | Test Accuracy 0.4572 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0113/1000| Loss 1.5202 | Train Accuracy 0.4610 | Val Accuracy 0.4529 | Test Accuracy 0.4574 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0114/1000| Loss 1.5157 | Train Accuracy 0.4634 | Val Accuracy 0.4548 | Test Accuracy 0.4584 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0115/1000| Loss 1.5183 | Train Accuracy 0.4614 | Val Accuracy 0.4531 | Test Accuracy 0.4550 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0116/1000| Loss 1.5154 | Train Accuracy 0.4642 | Val Accuracy 0.4563 | Test Accuracy 0.4590 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0117/1000| Loss 1.5133 | Train Accuracy 0.4597 | Val Accuracy 0.4513 | Test Accuracy 0.4532 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0118/1000| Loss 1.5147 | Train Accuracy 0.4582 | Val Accuracy 0.4507 | Test Accuracy 0.4517 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0119/1000| Loss 1.5101 | Train Accuracy 0.4556 | Val Accuracy 0.4476 | Test Accuracy 0.4494 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0120: Avg Forward 6.920ms, Avg Backward 3.144ms, Total per epoch 10.065ms
Epoch 0120/1000| Loss 1.5079 | Train Accuracy 0.4621 | Val Accuracy 0.4533 | Test Accuracy 0.4553 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0121/1000| Loss 1.5076 | Train Accuracy 0.4473 | Val Accuracy 0.4421 | Test Accuracy 0.4438 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0122/1000| Loss 1.5121 | Train Accuracy 0.4643 | Val Accuracy 0.4545 | Test Accuracy 0.4578 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0123/1000| Loss 1.5080 | Train Accuracy 0.4574 | Val Accuracy 0.4507 | Test Accuracy 0.4514 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0124/1000| Loss 1.5036 | Train Accuracy 0.4458 | Val Accuracy 0.4425 | Test Accuracy 0.4410 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0125/1000| Loss 1.5095 | Train Accuracy 0.4569 | Val Accuracy 0.4511 | Test Accuracy 0.4505 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0126/1000| Loss 1.5135 | Train Accuracy 0.4274 | Val Accuracy 0.4287 | Test Accuracy 0.4280 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0127/1000| Loss 1.5088 | Train Accuracy 0.4326 | Val Accuracy 0.4309 | Test Accuracy 0.4319 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0128/1000| Loss 1.5013 | Train Accuracy 0.4537 | Val Accuracy 0.4460 | Test Accuracy 0.4459 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0129/1000| Loss 1.5119 | Train Accuracy 0.4280 | Val Accuracy 0.4276 | Test Accuracy 0.4269 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0130/1000| Loss 1.5121 | Train Accuracy 0.4320 | Val Accuracy 0.4302 | Test Accuracy 0.4299 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0131/1000| Loss 1.5049 | Train Accuracy 0.4553 | Val Accuracy 0.4469 | Test Accuracy 0.4461 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0132/1000| Loss 1.5106 | Train Accuracy 0.4333 | Val Accuracy 0.4296 | Test Accuracy 0.4290 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
Epoch 0133/1000| Loss 1.5118 | Train Accuracy 0.4389 | Val Accuracy 0.4327 | Test Accuracy 0.4331 | Best val. Accuracy 0.4607 | Best test Accuracy 0.4634
