
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=16
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gin
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: flickr
Kernel mode: auto
Creating GIN model...
Using MaxK-accelerated GIN model
Model parameters: 327,434 total, 327,434 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 16, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 2.7107 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4236 | Best val. Accuracy 0.4239 | Best test Accuracy 0.4236
Epoch 0011/1000| Loss 1.6248 | Train Accuracy 0.2660 | Val Accuracy 0.2656 | Test Accuracy 0.2640 | Best val. Accuracy 0.4240 | Best test Accuracy 0.4234
Epoch 0012/1000| Loss 1.6363 | Train Accuracy 0.4206 | Val Accuracy 0.4219 | Test Accuracy 0.4222 | Best val. Accuracy 0.4240 | Best test Accuracy 0.4234
Epoch 0013/1000| Loss 1.6266 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4240 | Best test Accuracy 0.4234
Epoch 0014/1000| Loss 1.6023 | Train Accuracy 0.4220 | Val Accuracy 0.4243 | Test Accuracy 0.4237 | Best val. Accuracy 0.4243 | Best test Accuracy 0.4237
Epoch 0015/1000| Loss 1.5965 | Train Accuracy 0.4294 | Val Accuracy 0.4334 | Test Accuracy 0.4314 | Best val. Accuracy 0.4334 | Best test Accuracy 0.4314
Epoch 0016/1000| Loss 1.5953 | Train Accuracy 0.4385 | Val Accuracy 0.4409 | Test Accuracy 0.4401 | Best val. Accuracy 0.4409 | Best test Accuracy 0.4401
Epoch 0017/1000| Loss 1.6025 | Train Accuracy 0.4357 | Val Accuracy 0.4387 | Test Accuracy 0.4370 | Best val. Accuracy 0.4409 | Best test Accuracy 0.4401
Epoch 0018/1000| Loss 1.5884 | Train Accuracy 0.4282 | Val Accuracy 0.4317 | Test Accuracy 0.4294 | Best val. Accuracy 0.4409 | Best test Accuracy 0.4401
Epoch 0019/1000| Loss 1.5883 | Train Accuracy 0.4441 | Val Accuracy 0.4464 | Test Accuracy 0.4480 | Best val. Accuracy 0.4464 | Best test Accuracy 0.4480
Epoch 0020: Avg Forward 7.142ms, Avg Backward 3.215ms, Total per epoch 10.357ms
Epoch 0020/1000| Loss 1.5807 | Train Accuracy 0.4571 | Val Accuracy 0.4582 | Test Accuracy 0.4586 | Best val. Accuracy 0.4582 | Best test Accuracy 0.4586
Epoch 0021/1000| Loss 1.5828 | Train Accuracy 0.4577 | Val Accuracy 0.4590 | Test Accuracy 0.4595 | Best val. Accuracy 0.4590 | Best test Accuracy 0.4595
Epoch 0022/1000| Loss 1.5744 | Train Accuracy 0.4400 | Val Accuracy 0.4421 | Test Accuracy 0.4431 | Best val. Accuracy 0.4590 | Best test Accuracy 0.4595
Epoch 0023/1000| Loss 1.5688 | Train Accuracy 0.4378 | Val Accuracy 0.4401 | Test Accuracy 0.4412 | Best val. Accuracy 0.4590 | Best test Accuracy 0.4595
Epoch 0024/1000| Loss 1.5712 | Train Accuracy 0.4618 | Val Accuracy 0.4632 | Test Accuracy 0.4630 | Best val. Accuracy 0.4632 | Best test Accuracy 0.4630
Epoch 0025/1000| Loss 1.5651 | Train Accuracy 0.4663 | Val Accuracy 0.4653 | Test Accuracy 0.4667 | Best val. Accuracy 0.4653 | Best test Accuracy 0.4667
Epoch 0026/1000| Loss 1.5666 | Train Accuracy 0.4469 | Val Accuracy 0.4467 | Test Accuracy 0.4477 | Best val. Accuracy 0.4653 | Best test Accuracy 0.4667
Epoch 0027/1000| Loss 1.5639 | Train Accuracy 0.4676 | Val Accuracy 0.4692 | Test Accuracy 0.4694 | Best val. Accuracy 0.4692 | Best test Accuracy 0.4694
Epoch 0028/1000| Loss 1.5565 | Train Accuracy 0.4629 | Val Accuracy 0.4632 | Test Accuracy 0.4619 | Best val. Accuracy 0.4692 | Best test Accuracy 0.4694
Epoch 0029/1000| Loss 1.5590 | Train Accuracy 0.4396 | Val Accuracy 0.4395 | Test Accuracy 0.4411 | Best val. Accuracy 0.4692 | Best test Accuracy 0.4694
Epoch 0030/1000| Loss 1.5667 | Train Accuracy 0.4557 | Val Accuracy 0.4555 | Test Accuracy 0.4575 | Best val. Accuracy 0.4692 | Best test Accuracy 0.4694
Epoch 0031/1000| Loss 1.5616 | Train Accuracy 0.4636 | Val Accuracy 0.4673 | Test Accuracy 0.4633 | Best val. Accuracy 0.4692 | Best test Accuracy 0.4694
Epoch 0032/1000| Loss 1.5614 | Train Accuracy 0.4593 | Val Accuracy 0.4604 | Test Accuracy 0.4595 | Best val. Accuracy 0.4692 | Best test Accuracy 0.4694
Epoch 0033/1000| Loss 1.5563 | Train Accuracy 0.4466 | Val Accuracy 0.4452 | Test Accuracy 0.4483 | Best val. Accuracy 0.4692 | Best test Accuracy 0.4694
Epoch 0034/1000| Loss 1.5604 | Train Accuracy 0.4632 | Val Accuracy 0.4611 | Test Accuracy 0.4641 | Best val. Accuracy 0.4692 | Best test Accuracy 0.4694
Epoch 0035/1000| Loss 1.5493 | Train Accuracy 0.4713 | Val Accuracy 0.4732 | Test Accuracy 0.4714 | Best val. Accuracy 0.4732 | Best test Accuracy 0.4714
Epoch 0036/1000| Loss 1.5585 | Train Accuracy 0.4478 | Val Accuracy 0.4489 | Test Accuracy 0.4470 | Best val. Accuracy 0.4732 | Best test Accuracy 0.4714
Epoch 0037/1000| Loss 1.5577 | Train Accuracy 0.4673 | Val Accuracy 0.4655 | Test Accuracy 0.4674 | Best val. Accuracy 0.4732 | Best test Accuracy 0.4714
Epoch 0038/1000| Loss 1.5383 | Train Accuracy 0.4518 | Val Accuracy 0.4497 | Test Accuracy 0.4519 | Best val. Accuracy 0.4732 | Best test Accuracy 0.4714
Epoch 0039/1000| Loss 1.5480 | Train Accuracy 0.4785 | Val Accuracy 0.4788 | Test Accuracy 0.4793 | Best val. Accuracy 0.4788 | Best test Accuracy 0.4793
Epoch 0040: Avg Forward 7.146ms, Avg Backward 3.215ms, Total per epoch 10.362ms
Epoch 0040/1000| Loss 1.5362 | Train Accuracy 0.4554 | Val Accuracy 0.4542 | Test Accuracy 0.4529 | Best val. Accuracy 0.4788 | Best test Accuracy 0.4793
Epoch 0041/1000| Loss 1.5549 | Train Accuracy 0.4801 | Val Accuracy 0.4807 | Test Accuracy 0.4808 | Best val. Accuracy 0.4807 | Best test Accuracy 0.4808
Epoch 0042/1000| Loss 1.5283 | Train Accuracy 0.4652 | Val Accuracy 0.4606 | Test Accuracy 0.4664 | Best val. Accuracy 0.4807 | Best test Accuracy 0.4808
Epoch 0043/1000| Loss 1.5381 | Train Accuracy 0.4814 | Val Accuracy 0.4820 | Test Accuracy 0.4817 | Best val. Accuracy 0.4820 | Best test Accuracy 0.4817
Epoch 0044/1000| Loss 1.5353 | Train Accuracy 0.4779 | Val Accuracy 0.4773 | Test Accuracy 0.4772 | Best val. Accuracy 0.4820 | Best test Accuracy 0.4817
Epoch 0045/1000| Loss 1.5335 | Train Accuracy 0.4758 | Val Accuracy 0.4749 | Test Accuracy 0.4756 | Best val. Accuracy 0.4820 | Best test Accuracy 0.4817
Epoch 0046/1000| Loss 1.5275 | Train Accuracy 0.4759 | Val Accuracy 0.4736 | Test Accuracy 0.4754 | Best val. Accuracy 0.4820 | Best test Accuracy 0.4817
Epoch 0047/1000| Loss 1.5242 | Train Accuracy 0.4804 | Val Accuracy 0.4809 | Test Accuracy 0.4807 | Best val. Accuracy 0.4820 | Best test Accuracy 0.4817
Epoch 0048/1000| Loss 1.5308 | Train Accuracy 0.4826 | Val Accuracy 0.4846 | Test Accuracy 0.4832 | Best val. Accuracy 0.4846 | Best test Accuracy 0.4832
Epoch 0049/1000| Loss 1.5201 | Train Accuracy 0.4820 | Val Accuracy 0.4810 | Test Accuracy 0.4801 | Best val. Accuracy 0.4846 | Best test Accuracy 0.4832
Epoch 0050/1000| Loss 1.5215 | Train Accuracy 0.4815 | Val Accuracy 0.4805 | Test Accuracy 0.4812 | Best val. Accuracy 0.4846 | Best test Accuracy 0.4832
Epoch 0051/1000| Loss 1.5184 | Train Accuracy 0.4733 | Val Accuracy 0.4683 | Test Accuracy 0.4707 | Best val. Accuracy 0.4846 | Best test Accuracy 0.4832
Epoch 0052/1000| Loss 1.5256 | Train Accuracy 0.4867 | Val Accuracy 0.4866 | Test Accuracy 0.4852 | Best val. Accuracy 0.4866 | Best test Accuracy 0.4852
Epoch 0053/1000| Loss 1.5121 | Train Accuracy 0.4835 | Val Accuracy 0.4817 | Test Accuracy 0.4818 | Best val. Accuracy 0.4866 | Best test Accuracy 0.4852
Epoch 0054/1000| Loss 1.5184 | Train Accuracy 0.4651 | Val Accuracy 0.4602 | Test Accuracy 0.4646 | Best val. Accuracy 0.4866 | Best test Accuracy 0.4852
Epoch 0055/1000| Loss 1.5299 | Train Accuracy 0.4714 | Val Accuracy 0.4667 | Test Accuracy 0.4703 | Best val. Accuracy 0.4866 | Best test Accuracy 0.4852
Epoch 0056/1000| Loss 1.5273 | Train Accuracy 0.4831 | Val Accuracy 0.4833 | Test Accuracy 0.4805 | Best val. Accuracy 0.4866 | Best test Accuracy 0.4852
Epoch 0057/1000| Loss 1.5194 | Train Accuracy 0.4871 | Val Accuracy 0.4875 | Test Accuracy 0.4856 | Best val. Accuracy 0.4875 | Best test Accuracy 0.4856
Epoch 0058/1000| Loss 1.5060 | Train Accuracy 0.4808 | Val Accuracy 0.4759 | Test Accuracy 0.4774 | Best val. Accuracy 0.4875 | Best test Accuracy 0.4856
Epoch 0059/1000| Loss 1.5136 | Train Accuracy 0.4873 | Val Accuracy 0.4865 | Test Accuracy 0.4856 | Best val. Accuracy 0.4875 | Best test Accuracy 0.4856
Epoch 0060: Avg Forward 7.161ms, Avg Backward 3.214ms, Total per epoch 10.375ms
Epoch 0060/1000| Loss 1.5082 | Train Accuracy 0.4823 | Val Accuracy 0.4821 | Test Accuracy 0.4795 | Best val. Accuracy 0.4875 | Best test Accuracy 0.4856
Epoch 0061/1000| Loss 1.5089 | Train Accuracy 0.4877 | Val Accuracy 0.4857 | Test Accuracy 0.4856 | Best val. Accuracy 0.4875 | Best test Accuracy 0.4856
Epoch 0062/1000| Loss 1.5061 | Train Accuracy 0.4864 | Val Accuracy 0.4844 | Test Accuracy 0.4846 | Best val. Accuracy 0.4875 | Best test Accuracy 0.4856
Epoch 0063/1000| Loss 1.5149 | Train Accuracy 0.4903 | Val Accuracy 0.4915 | Test Accuracy 0.4892 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0064/1000| Loss 1.4993 | Train Accuracy 0.4887 | Val Accuracy 0.4909 | Test Accuracy 0.4876 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0065/1000| Loss 1.5028 | Train Accuracy 0.4880 | Val Accuracy 0.4847 | Test Accuracy 0.4846 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0066/1000| Loss 1.4945 | Train Accuracy 0.4861 | Val Accuracy 0.4833 | Test Accuracy 0.4813 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0067/1000| Loss 1.5062 | Train Accuracy 0.4708 | Val Accuracy 0.4676 | Test Accuracy 0.4678 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0068/1000| Loss 1.5177 | Train Accuracy 0.4845 | Val Accuracy 0.4805 | Test Accuracy 0.4819 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0069/1000| Loss 1.5098 | Train Accuracy 0.4768 | Val Accuracy 0.4703 | Test Accuracy 0.4744 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0070/1000| Loss 1.4973 | Train Accuracy 0.4905 | Val Accuracy 0.4903 | Test Accuracy 0.4879 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0071/1000| Loss 1.4958 | Train Accuracy 0.4796 | Val Accuracy 0.4794 | Test Accuracy 0.4759 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0072/1000| Loss 1.5174 | Train Accuracy 0.4627 | Val Accuracy 0.4576 | Test Accuracy 0.4602 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0073/1000| Loss 1.4980 | Train Accuracy 0.4558 | Val Accuracy 0.4511 | Test Accuracy 0.4545 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0074/1000| Loss 1.5076 | Train Accuracy 0.4814 | Val Accuracy 0.4752 | Test Accuracy 0.4775 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0075/1000| Loss 1.4907 | Train Accuracy 0.4794 | Val Accuracy 0.4772 | Test Accuracy 0.4757 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0076/1000| Loss 1.5027 | Train Accuracy 0.4842 | Val Accuracy 0.4809 | Test Accuracy 0.4802 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0077/1000| Loss 1.4803 | Train Accuracy 0.4903 | Val Accuracy 0.4886 | Test Accuracy 0.4873 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0078/1000| Loss 1.4817 | Train Accuracy 0.4895 | Val Accuracy 0.4872 | Test Accuracy 0.4861 | Best val. Accuracy 0.4915 | Best test Accuracy 0.4892
Epoch 0079/1000| Loss 1.4707 | Train Accuracy 0.4928 | Val Accuracy 0.4933 | Test Accuracy 0.4893 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0080: Avg Forward 7.161ms, Avg Backward 3.215ms, Total per epoch 10.375ms
Epoch 0080/1000| Loss 1.4772 | Train Accuracy 0.4915 | Val Accuracy 0.4910 | Test Accuracy 0.4885 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0081/1000| Loss 1.4735 | Train Accuracy 0.4847 | Val Accuracy 0.4806 | Test Accuracy 0.4822 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0082/1000| Loss 1.4712 | Train Accuracy 0.4747 | Val Accuracy 0.4676 | Test Accuracy 0.4720 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0083/1000| Loss 1.4820 | Train Accuracy 0.4806 | Val Accuracy 0.4813 | Test Accuracy 0.4787 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0084/1000| Loss 1.5009 | Train Accuracy 0.4716 | Val Accuracy 0.4643 | Test Accuracy 0.4698 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0085/1000| Loss 1.4944 | Train Accuracy 0.4421 | Val Accuracy 0.4411 | Test Accuracy 0.4431 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0086/1000| Loss 1.5224 | Train Accuracy 0.4851 | Val Accuracy 0.4810 | Test Accuracy 0.4824 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0087/1000| Loss 1.4700 | Train Accuracy 0.4866 | Val Accuracy 0.4878 | Test Accuracy 0.4844 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0088/1000| Loss 1.4978 | Train Accuracy 0.4909 | Val Accuracy 0.4889 | Test Accuracy 0.4883 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0089/1000| Loss 1.4716 | Train Accuracy 0.4803 | Val Accuracy 0.4731 | Test Accuracy 0.4769 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0090/1000| Loss 1.4717 | Train Accuracy 0.4885 | Val Accuracy 0.4857 | Test Accuracy 0.4856 | Best val. Accuracy 0.4933 | Best test Accuracy 0.4893
Epoch 0091/1000| Loss 1.4719 | Train Accuracy 0.4930 | Val Accuracy 0.4940 | Test Accuracy 0.4899 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0092/1000| Loss 1.4710 | Train Accuracy 0.4884 | Val Accuracy 0.4836 | Test Accuracy 0.4846 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0093/1000| Loss 1.4689 | Train Accuracy 0.4876 | Val Accuracy 0.4818 | Test Accuracy 0.4825 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0094/1000| Loss 1.4549 | Train Accuracy 0.4941 | Val Accuracy 0.4907 | Test Accuracy 0.4880 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0095/1000| Loss 1.4640 | Train Accuracy 0.4926 | Val Accuracy 0.4880 | Test Accuracy 0.4850 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0096/1000| Loss 1.4642 | Train Accuracy 0.4672 | Val Accuracy 0.4613 | Test Accuracy 0.4641 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0097/1000| Loss 1.4633 | Train Accuracy 0.4770 | Val Accuracy 0.4712 | Test Accuracy 0.4730 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0098/1000| Loss 1.4599 | Train Accuracy 0.4917 | Val Accuracy 0.4918 | Test Accuracy 0.4864 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0099/1000| Loss 1.4773 | Train Accuracy 0.4642 | Val Accuracy 0.4572 | Test Accuracy 0.4623 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0100: Avg Forward 7.145ms, Avg Backward 3.215ms, Total per epoch 10.359ms
Epoch 0100/1000| Loss 1.4744 | Train Accuracy 0.4728 | Val Accuracy 0.4654 | Test Accuracy 0.4692 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0101/1000| Loss 1.4885 | Train Accuracy 0.4919 | Val Accuracy 0.4929 | Test Accuracy 0.4874 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0102/1000| Loss 1.4659 | Train Accuracy 0.4966 | Val Accuracy 0.4930 | Test Accuracy 0.4899 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0103/1000| Loss 1.4755 | Train Accuracy 0.4908 | Val Accuracy 0.4850 | Test Accuracy 0.4856 | Best val. Accuracy 0.4940 | Best test Accuracy 0.4899
Epoch 0104/1000| Loss 1.4569 | Train Accuracy 0.4947 | Val Accuracy 0.4947 | Test Accuracy 0.4893 | Best val. Accuracy 0.4947 | Best test Accuracy 0.4893
Epoch 0105/1000| Loss 1.4693 | Train Accuracy 0.4955 | Val Accuracy 0.4951 | Test Accuracy 0.4897 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0106/1000| Loss 1.4566 | Train Accuracy 0.4877 | Val Accuracy 0.4781 | Test Accuracy 0.4811 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0107/1000| Loss 1.4724 | Train Accuracy 0.4819 | Val Accuracy 0.4736 | Test Accuracy 0.4769 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0108/1000| Loss 1.4541 | Train Accuracy 0.4958 | Val Accuracy 0.4913 | Test Accuracy 0.4896 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0109/1000| Loss 1.4562 | Train Accuracy 0.4958 | Val Accuracy 0.4908 | Test Accuracy 0.4887 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0110/1000| Loss 1.4558 | Train Accuracy 0.4721 | Val Accuracy 0.4639 | Test Accuracy 0.4661 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0111/1000| Loss 1.4557 | Train Accuracy 0.4925 | Val Accuracy 0.4883 | Test Accuracy 0.4874 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0112/1000| Loss 1.4541 | Train Accuracy 0.4947 | Val Accuracy 0.4919 | Test Accuracy 0.4881 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0113/1000| Loss 1.4472 | Train Accuracy 0.4798 | Val Accuracy 0.4717 | Test Accuracy 0.4745 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0114/1000| Loss 1.4477 | Train Accuracy 0.4938 | Val Accuracy 0.4900 | Test Accuracy 0.4902 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0115/1000| Loss 1.4398 | Train Accuracy 0.4910 | Val Accuracy 0.4821 | Test Accuracy 0.4851 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0116/1000| Loss 1.4390 | Train Accuracy 0.4854 | Val Accuracy 0.4768 | Test Accuracy 0.4798 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0117/1000| Loss 1.4427 | Train Accuracy 0.4950 | Val Accuracy 0.4887 | Test Accuracy 0.4895 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0118/1000| Loss 1.4408 | Train Accuracy 0.4904 | Val Accuracy 0.4804 | Test Accuracy 0.4847 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0119/1000| Loss 1.4361 | Train Accuracy 0.4847 | Val Accuracy 0.4752 | Test Accuracy 0.4796 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0120: Avg Forward 7.116ms, Avg Backward 3.215ms, Total per epoch 10.330ms
Epoch 0120/1000| Loss 1.4366 | Train Accuracy 0.4956 | Val Accuracy 0.4912 | Test Accuracy 0.4883 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0121/1000| Loss 1.4369 | Train Accuracy 0.4938 | Val Accuracy 0.4853 | Test Accuracy 0.4874 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0122/1000| Loss 1.4325 | Train Accuracy 0.4833 | Val Accuracy 0.4746 | Test Accuracy 0.4783 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0123/1000| Loss 1.4317 | Train Accuracy 0.4974 | Val Accuracy 0.4944 | Test Accuracy 0.4919 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0124/1000| Loss 1.4369 | Train Accuracy 0.4830 | Val Accuracy 0.4749 | Test Accuracy 0.4782 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0125/1000| Loss 1.4292 | Train Accuracy 0.4876 | Val Accuracy 0.4784 | Test Accuracy 0.4802 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0126/1000| Loss 1.4279 | Train Accuracy 0.4939 | Val Accuracy 0.4872 | Test Accuracy 0.4872 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0127/1000| Loss 1.4308 | Train Accuracy 0.4886 | Val Accuracy 0.4790 | Test Accuracy 0.4816 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0128/1000| Loss 1.4283 | Train Accuracy 0.4946 | Val Accuracy 0.4844 | Test Accuracy 0.4858 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0129/1000| Loss 1.4302 | Train Accuracy 0.4930 | Val Accuracy 0.4849 | Test Accuracy 0.4859 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0130/1000| Loss 1.4295 | Train Accuracy 0.4952 | Val Accuracy 0.4891 | Test Accuracy 0.4899 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0131/1000| Loss 1.4276 | Train Accuracy 0.4910 | Val Accuracy 0.4808 | Test Accuracy 0.4840 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0132/1000| Loss 1.4259 | Train Accuracy 0.4947 | Val Accuracy 0.4876 | Test Accuracy 0.4874 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
Epoch 0133/1000| Loss 1.4263 | Train Accuracy 0.4935 | Val Accuracy 0.4848 | Test Accuracy 0.4860 | Best val. Accuracy 0.4951 | Best test Accuracy 0.4897
