
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=8
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gin
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=False
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with DGL built-in convolution modules
Creating GIN model...
Using standard DGL GIN model
Model parameters: 327,434 total, 327,434 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 8, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 1774.0138 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4239 | Best test Accuracy 0.4234
Epoch 0074/1000| Loss 2.1729 | Train Accuracy 0.3592 | Val Accuracy 0.3625 | Test Accuracy 0.3620 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0075/1000| Loss 2.0555 | Train Accuracy 0.3522 | Val Accuracy 0.3584 | Test Accuracy 0.3573 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0076/1000| Loss 1.9740 | Train Accuracy 0.3555 | Val Accuracy 0.3592 | Test Accuracy 0.3571 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0077/1000| Loss 1.8638 | Train Accuracy 0.3839 | Val Accuracy 0.3847 | Test Accuracy 0.3908 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0078/1000| Loss 1.9899 | Train Accuracy 0.3734 | Val Accuracy 0.3764 | Test Accuracy 0.3792 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0079/1000| Loss 2.0791 | Train Accuracy 0.3807 | Val Accuracy 0.3849 | Test Accuracy 0.3874 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0080: Avg Forward 6.973ms, Avg Backward 3.713ms, Total per epoch 10.686ms
Epoch 0080/1000| Loss 1.9312 | Train Accuracy 0.4026 | Val Accuracy 0.4037 | Test Accuracy 0.4071 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0081/1000| Loss 2.0018 | Train Accuracy 0.3997 | Val Accuracy 0.4012 | Test Accuracy 0.4037 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0082/1000| Loss 1.9027 | Train Accuracy 0.4019 | Val Accuracy 0.4014 | Test Accuracy 0.4064 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0083/1000| Loss 1.9885 | Train Accuracy 0.4043 | Val Accuracy 0.4090 | Test Accuracy 0.4094 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0084/1000| Loss 2.0536 | Train Accuracy 0.3780 | Val Accuracy 0.3797 | Test Accuracy 0.3795 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0085/1000| Loss 2.0772 | Train Accuracy 0.3923 | Val Accuracy 0.3914 | Test Accuracy 0.3965 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0086/1000| Loss 1.9491 | Train Accuracy 0.4000 | Val Accuracy 0.4048 | Test Accuracy 0.4042 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0087/1000| Loss 1.8060 | Train Accuracy 0.4050 | Val Accuracy 0.4090 | Test Accuracy 0.4087 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0088/1000| Loss 1.9021 | Train Accuracy 0.4067 | Val Accuracy 0.4125 | Test Accuracy 0.4101 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0089/1000| Loss 1.8954 | Train Accuracy 0.4192 | Val Accuracy 0.4226 | Test Accuracy 0.4239 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0090/1000| Loss 1.8644 | Train Accuracy 0.4178 | Val Accuracy 0.4196 | Test Accuracy 0.4200 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0091/1000| Loss 1.8074 | Train Accuracy 0.4129 | Val Accuracy 0.4131 | Test Accuracy 0.4177 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0092/1000| Loss 1.8392 | Train Accuracy 0.4009 | Val Accuracy 0.4021 | Test Accuracy 0.4045 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0093/1000| Loss 1.8784 | Train Accuracy 0.3717 | Val Accuracy 0.3755 | Test Accuracy 0.3731 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0094/1000| Loss 1.9455 | Train Accuracy 0.3515 | Val Accuracy 0.3515 | Test Accuracy 0.3536 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0095/1000| Loss 1.9196 | Train Accuracy 0.3551 | Val Accuracy 0.3560 | Test Accuracy 0.3579 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0096/1000| Loss 1.8019 | Train Accuracy 0.3592 | Val Accuracy 0.3629 | Test Accuracy 0.3632 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0097/1000| Loss 1.8292 | Train Accuracy 0.3612 | Val Accuracy 0.3645 | Test Accuracy 0.3631 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0098/1000| Loss 2.0599 | Train Accuracy 0.3665 | Val Accuracy 0.3690 | Test Accuracy 0.3698 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0099/1000| Loss 1.7450 | Train Accuracy 0.3781 | Val Accuracy 0.3802 | Test Accuracy 0.3806 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0100: Avg Forward 6.971ms, Avg Backward 3.714ms, Total per epoch 10.684ms
Epoch 0100/1000| Loss 1.7565 | Train Accuracy 0.3888 | Val Accuracy 0.3911 | Test Accuracy 0.3917 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0101/1000| Loss 1.8646 | Train Accuracy 0.3978 | Val Accuracy 0.3971 | Test Accuracy 0.3998 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0102/1000| Loss 1.7514 | Train Accuracy 0.4038 | Val Accuracy 0.4054 | Test Accuracy 0.4055 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0103/1000| Loss 1.8454 | Train Accuracy 0.4040 | Val Accuracy 0.4056 | Test Accuracy 0.4052 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0104/1000| Loss 1.7895 | Train Accuracy 0.4057 | Val Accuracy 0.4081 | Test Accuracy 0.4080 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0105/1000| Loss 1.8134 | Train Accuracy 0.3974 | Val Accuracy 0.3991 | Test Accuracy 0.4014 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0106/1000| Loss 1.8324 | Train Accuracy 0.3812 | Val Accuracy 0.3838 | Test Accuracy 0.3840 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0107/1000| Loss 1.7591 | Train Accuracy 0.3855 | Val Accuracy 0.3871 | Test Accuracy 0.3858 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0108/1000| Loss 1.7454 | Train Accuracy 0.3794 | Val Accuracy 0.3816 | Test Accuracy 0.3814 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0109/1000| Loss 1.7193 | Train Accuracy 0.3774 | Val Accuracy 0.3810 | Test Accuracy 0.3805 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0110/1000| Loss 1.7456 | Train Accuracy 0.3759 | Val Accuracy 0.3780 | Test Accuracy 0.3783 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0111/1000| Loss 1.7541 | Train Accuracy 0.3884 | Val Accuracy 0.3916 | Test Accuracy 0.3925 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0112/1000| Loss 1.9117 | Train Accuracy 0.3970 | Val Accuracy 0.4002 | Test Accuracy 0.4002 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0113/1000| Loss 2.0141 | Train Accuracy 0.3935 | Val Accuracy 0.3973 | Test Accuracy 0.3977 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0114/1000| Loss 1.8362 | Train Accuracy 0.4018 | Val Accuracy 0.4051 | Test Accuracy 0.4048 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0115/1000| Loss 2.0504 | Train Accuracy 0.4067 | Val Accuracy 0.4098 | Test Accuracy 0.4078 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0116/1000| Loss 1.8516 | Train Accuracy 0.4104 | Val Accuracy 0.4132 | Test Accuracy 0.4130 | Best val. Accuracy 0.4307 | Best test Accuracy 0.4324
Epoch 0117/1000| Loss 1.7416 | Train Accuracy 0.4285 | Val Accuracy 0.4339 | Test Accuracy 0.4302 | Best val. Accuracy 0.4339 | Best test Accuracy 0.4302
Epoch 0118/1000| Loss 1.7608 | Train Accuracy 0.4567 | Val Accuracy 0.4565 | Test Accuracy 0.4625 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0119/1000| Loss 1.7380 | Train Accuracy 0.4536 | Val Accuracy 0.4555 | Test Accuracy 0.4592 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0120: Avg Forward 6.975ms, Avg Backward 3.714ms, Total per epoch 10.688ms
Epoch 0120/1000| Loss 1.9688 | Train Accuracy 0.4305 | Val Accuracy 0.4333 | Test Accuracy 0.4366 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0121/1000| Loss 2.2708 | Train Accuracy 0.3988 | Val Accuracy 0.4018 | Test Accuracy 0.4012 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0122/1000| Loss 1.7704 | Train Accuracy 0.4014 | Val Accuracy 0.4066 | Test Accuracy 0.4051 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0123/1000| Loss 1.9256 | Train Accuracy 0.3992 | Val Accuracy 0.4045 | Test Accuracy 0.4029 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0124/1000| Loss 1.9007 | Train Accuracy 0.3959 | Val Accuracy 0.4013 | Test Accuracy 0.3993 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0125/1000| Loss 1.8050 | Train Accuracy 0.3855 | Val Accuracy 0.3910 | Test Accuracy 0.3887 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0126/1000| Loss 1.8586 | Train Accuracy 0.3734 | Val Accuracy 0.3777 | Test Accuracy 0.3744 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0127/1000| Loss 1.7814 | Train Accuracy 0.3586 | Val Accuracy 0.3593 | Test Accuracy 0.3597 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0128/1000| Loss 1.6908 | Train Accuracy 0.3276 | Val Accuracy 0.3285 | Test Accuracy 0.3307 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0129/1000| Loss 1.8093 | Train Accuracy 0.3215 | Val Accuracy 0.3245 | Test Accuracy 0.3250 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0130/1000| Loss 2.0253 | Train Accuracy 0.3770 | Val Accuracy 0.3806 | Test Accuracy 0.3770 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0131/1000| Loss 2.0064 | Train Accuracy 0.4025 | Val Accuracy 0.4083 | Test Accuracy 0.4062 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0132/1000| Loss 2.0776 | Train Accuracy 0.4042 | Val Accuracy 0.4011 | Test Accuracy 0.4036 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0133/1000| Loss 1.8594 | Train Accuracy 0.4174 | Val Accuracy 0.4202 | Test Accuracy 0.4187 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
Epoch 0134/1000| Loss 1.9221 | Train Accuracy 0.4179 | Val Accuracy 0.4198 | Test Accuracy 0.4184 | Best val. Accuracy 0.4565 | Best test Accuracy 0.4625
