
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=32
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gcn
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=True
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with MaxK CUDA kernel acceleration
Graph name for metadata: flickr
Kernel mode: auto
Creating GCN model...
Using MaxK-accelerated GCN model
Model parameters: 327,431 total, 327,431 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 32, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 47.6918 | Train Accuracy 0.0663 | Val Accuracy 0.0647 | Test Accuracy 0.0663 | Best val. Accuracy 0.0647 | Best test Accuracy 0.0663
Epoch 0033/1000| Loss 4.1005 | Train Accuracy 0.3666 | Val Accuracy 0.3665 | Test Accuracy 0.3661 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0034/1000| Loss 3.6955 | Train Accuracy 0.3365 | Val Accuracy 0.3360 | Test Accuracy 0.3389 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0035/1000| Loss 3.8187 | Train Accuracy 0.3723 | Val Accuracy 0.3727 | Test Accuracy 0.3735 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0036/1000| Loss 3.7086 | Train Accuracy 0.3569 | Val Accuracy 0.3600 | Test Accuracy 0.3567 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0037/1000| Loss 3.7484 | Train Accuracy 0.3506 | Val Accuracy 0.3525 | Test Accuracy 0.3509 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0038/1000| Loss 3.6764 | Train Accuracy 0.3734 | Val Accuracy 0.3734 | Test Accuracy 0.3733 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0039/1000| Loss 3.3207 | Train Accuracy 0.3857 | Val Accuracy 0.3828 | Test Accuracy 0.3842 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0040: Avg Forward 8.940ms, Avg Backward 3.292ms, Total per epoch 12.232ms
Epoch 0040/1000| Loss 2.9648 | Train Accuracy 0.3656 | Val Accuracy 0.3604 | Test Accuracy 0.3628 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0041/1000| Loss 2.6236 | Train Accuracy 0.2595 | Val Accuracy 0.2527 | Test Accuracy 0.2581 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0042/1000| Loss 3.0237 | Train Accuracy 0.2439 | Val Accuracy 0.2368 | Test Accuracy 0.2420 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0043/1000| Loss 3.0501 | Train Accuracy 0.3205 | Val Accuracy 0.3174 | Test Accuracy 0.3206 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0044/1000| Loss 2.7846 | Train Accuracy 0.3934 | Val Accuracy 0.3897 | Test Accuracy 0.3898 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0045/1000| Loss 2.7648 | Train Accuracy 0.4204 | Val Accuracy 0.4214 | Test Accuracy 0.4193 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0046/1000| Loss 2.8704 | Train Accuracy 0.4091 | Val Accuracy 0.4096 | Test Accuracy 0.4064 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0047/1000| Loss 2.7311 | Train Accuracy 0.3324 | Val Accuracy 0.3296 | Test Accuracy 0.3309 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0048/1000| Loss 2.6705 | Train Accuracy 0.2762 | Val Accuracy 0.2738 | Test Accuracy 0.2730 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0049/1000| Loss 2.7529 | Train Accuracy 0.3211 | Val Accuracy 0.3206 | Test Accuracy 0.3218 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0050/1000| Loss 2.4938 | Train Accuracy 0.3734 | Val Accuracy 0.3699 | Test Accuracy 0.3730 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0051/1000| Loss 2.4686 | Train Accuracy 0.3976 | Val Accuracy 0.3927 | Test Accuracy 0.3972 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0052/1000| Loss 2.4337 | Train Accuracy 0.3789 | Val Accuracy 0.3735 | Test Accuracy 0.3740 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0053/1000| Loss 2.4294 | Train Accuracy 0.3267 | Val Accuracy 0.3220 | Test Accuracy 0.3230 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0054/1000| Loss 2.5005 | Train Accuracy 0.3374 | Val Accuracy 0.3327 | Test Accuracy 0.3336 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0055/1000| Loss 2.4011 | Train Accuracy 0.3824 | Val Accuracy 0.3789 | Test Accuracy 0.3817 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0056/1000| Loss 2.2332 | Train Accuracy 0.3860 | Val Accuracy 0.3857 | Test Accuracy 0.3877 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0057/1000| Loss 2.2296 | Train Accuracy 0.3600 | Val Accuracy 0.3630 | Test Accuracy 0.3591 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0058/1000| Loss 2.3042 | Train Accuracy 0.3668 | Val Accuracy 0.3672 | Test Accuracy 0.3667 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0059/1000| Loss 2.2767 | Train Accuracy 0.3860 | Val Accuracy 0.3821 | Test Accuracy 0.3853 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0060: Avg Forward 8.976ms, Avg Backward 3.296ms, Total per epoch 12.271ms
Epoch 0060/1000| Loss 2.2326 | Train Accuracy 0.3818 | Val Accuracy 0.3785 | Test Accuracy 0.3815 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0061/1000| Loss 2.2095 | Train Accuracy 0.3714 | Val Accuracy 0.3681 | Test Accuracy 0.3710 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0062/1000| Loss 2.1623 | Train Accuracy 0.3650 | Val Accuracy 0.3617 | Test Accuracy 0.3634 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0063/1000| Loss 2.1168 | Train Accuracy 0.3617 | Val Accuracy 0.3572 | Test Accuracy 0.3602 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0064/1000| Loss 2.1299 | Train Accuracy 0.3715 | Val Accuracy 0.3696 | Test Accuracy 0.3683 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0065/1000| Loss 2.1310 | Train Accuracy 0.3853 | Val Accuracy 0.3855 | Test Accuracy 0.3829 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0066/1000| Loss 2.1098 | Train Accuracy 0.3897 | Val Accuracy 0.3910 | Test Accuracy 0.3872 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0067/1000| Loss 2.0866 | Train Accuracy 0.3885 | Val Accuracy 0.3875 | Test Accuracy 0.3875 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0068/1000| Loss 2.0405 | Train Accuracy 0.3626 | Val Accuracy 0.3580 | Test Accuracy 0.3628 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0069/1000| Loss 2.0604 | Train Accuracy 0.3785 | Val Accuracy 0.3738 | Test Accuracy 0.3802 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0070/1000| Loss 2.0539 | Train Accuracy 0.4006 | Val Accuracy 0.3984 | Test Accuracy 0.4006 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0071/1000| Loss 2.0198 | Train Accuracy 0.3971 | Val Accuracy 0.3950 | Test Accuracy 0.3958 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0072/1000| Loss 1.9918 | Train Accuracy 0.3725 | Val Accuracy 0.3708 | Test Accuracy 0.3714 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0073/1000| Loss 1.9906 | Train Accuracy 0.3592 | Val Accuracy 0.3564 | Test Accuracy 0.3580 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0074/1000| Loss 2.0009 | Train Accuracy 0.3886 | Val Accuracy 0.3877 | Test Accuracy 0.3896 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0075/1000| Loss 1.9611 | Train Accuracy 0.4037 | Val Accuracy 0.4025 | Test Accuracy 0.4046 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0076/1000| Loss 1.9552 | Train Accuracy 0.3991 | Val Accuracy 0.3953 | Test Accuracy 0.4004 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0077/1000| Loss 1.9579 | Train Accuracy 0.3754 | Val Accuracy 0.3724 | Test Accuracy 0.3764 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0078/1000| Loss 1.9557 | Train Accuracy 0.3947 | Val Accuracy 0.3923 | Test Accuracy 0.3948 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0079/1000| Loss 1.9214 | Train Accuracy 0.3967 | Val Accuracy 0.3960 | Test Accuracy 0.3964 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0080: Avg Forward 8.965ms, Avg Backward 3.292ms, Total per epoch 12.257ms
Epoch 0080/1000| Loss 1.9154 | Train Accuracy 0.3918 | Val Accuracy 0.3904 | Test Accuracy 0.3897 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0081/1000| Loss 1.9227 | Train Accuracy 0.3936 | Val Accuracy 0.3918 | Test Accuracy 0.3931 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0082/1000| Loss 1.9090 | Train Accuracy 0.3964 | Val Accuracy 0.3957 | Test Accuracy 0.3968 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0083/1000| Loss 1.8913 | Train Accuracy 0.3957 | Val Accuracy 0.3943 | Test Accuracy 0.3953 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0084/1000| Loss 1.8930 | Train Accuracy 0.4013 | Val Accuracy 0.3990 | Test Accuracy 0.4010 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0085/1000| Loss 1.8893 | Train Accuracy 0.4050 | Val Accuracy 0.4045 | Test Accuracy 0.4049 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0086/1000| Loss 1.8776 | Train Accuracy 0.4012 | Val Accuracy 0.4001 | Test Accuracy 0.4017 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0087/1000| Loss 1.8675 | Train Accuracy 0.3971 | Val Accuracy 0.3954 | Test Accuracy 0.3970 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0088/1000| Loss 1.8657 | Train Accuracy 0.4022 | Val Accuracy 0.4010 | Test Accuracy 0.4012 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0089/1000| Loss 1.8596 | Train Accuracy 0.4120 | Val Accuracy 0.4101 | Test Accuracy 0.4100 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0090/1000| Loss 1.8523 | Train Accuracy 0.4156 | Val Accuracy 0.4135 | Test Accuracy 0.4131 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0091/1000| Loss 1.8473 | Train Accuracy 0.4108 | Val Accuracy 0.4083 | Test Accuracy 0.4089 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0092/1000| Loss 1.8420 | Train Accuracy 0.4076 | Val Accuracy 0.4056 | Test Accuracy 0.4053 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0093/1000| Loss 1.8352 | Train Accuracy 0.4099 | Val Accuracy 0.4089 | Test Accuracy 0.4078 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0094/1000| Loss 1.8289 | Train Accuracy 0.4112 | Val Accuracy 0.4096 | Test Accuracy 0.4091 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0095/1000| Loss 1.8237 | Train Accuracy 0.4091 | Val Accuracy 0.4067 | Test Accuracy 0.4071 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0096/1000| Loss 1.8189 | Train Accuracy 0.4092 | Val Accuracy 0.4065 | Test Accuracy 0.4068 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0097/1000| Loss 1.8142 | Train Accuracy 0.4136 | Val Accuracy 0.4105 | Test Accuracy 0.4109 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0098/1000| Loss 1.8085 | Train Accuracy 0.4154 | Val Accuracy 0.4136 | Test Accuracy 0.4122 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0099/1000| Loss 1.8041 | Train Accuracy 0.4146 | Val Accuracy 0.4132 | Test Accuracy 0.4115 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0100: Avg Forward 8.957ms, Avg Backward 3.288ms, Total per epoch 12.245ms
Epoch 0100/1000| Loss 1.8007 | Train Accuracy 0.4142 | Val Accuracy 0.4130 | Test Accuracy 0.4118 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0101/1000| Loss 1.7959 | Train Accuracy 0.4158 | Val Accuracy 0.4129 | Test Accuracy 0.4130 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0102/1000| Loss 1.7912 | Train Accuracy 0.4177 | Val Accuracy 0.4146 | Test Accuracy 0.4129 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0103/1000| Loss 1.7880 | Train Accuracy 0.4180 | Val Accuracy 0.4142 | Test Accuracy 0.4141 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0104/1000| Loss 1.7833 | Train Accuracy 0.4161 | Val Accuracy 0.4130 | Test Accuracy 0.4118 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0105/1000| Loss 1.7784 | Train Accuracy 0.4170 | Val Accuracy 0.4140 | Test Accuracy 0.4136 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0106/1000| Loss 1.7748 | Train Accuracy 0.4185 | Val Accuracy 0.4158 | Test Accuracy 0.4154 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0107/1000| Loss 1.7713 | Train Accuracy 0.4201 | Val Accuracy 0.4169 | Test Accuracy 0.4162 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0108/1000| Loss 1.7670 | Train Accuracy 0.4196 | Val Accuracy 0.4169 | Test Accuracy 0.4159 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0109/1000| Loss 1.7633 | Train Accuracy 0.4190 | Val Accuracy 0.4161 | Test Accuracy 0.4159 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0110/1000| Loss 1.7602 | Train Accuracy 0.4218 | Val Accuracy 0.4184 | Test Accuracy 0.4182 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0111/1000| Loss 1.7565 | Train Accuracy 0.4243 | Val Accuracy 0.4208 | Test Accuracy 0.4212 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0112/1000| Loss 1.7528 | Train Accuracy 0.4226 | Val Accuracy 0.4192 | Test Accuracy 0.4191 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0113/1000| Loss 1.7496 | Train Accuracy 0.4234 | Val Accuracy 0.4203 | Test Accuracy 0.4194 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0114/1000| Loss 1.7464 | Train Accuracy 0.4257 | Val Accuracy 0.4219 | Test Accuracy 0.4212 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0115/1000| Loss 1.7427 | Train Accuracy 0.4265 | Val Accuracy 0.4217 | Test Accuracy 0.4214 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0116/1000| Loss 1.7396 | Train Accuracy 0.4256 | Val Accuracy 0.4213 | Test Accuracy 0.4217 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0117/1000| Loss 1.7367 | Train Accuracy 0.4252 | Val Accuracy 0.4210 | Test Accuracy 0.4205 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0118/1000| Loss 1.7333 | Train Accuracy 0.4274 | Val Accuracy 0.4234 | Test Accuracy 0.4220 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0119/1000| Loss 1.7303 | Train Accuracy 0.4287 | Val Accuracy 0.4252 | Test Accuracy 0.4240 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0120: Avg Forward 8.953ms, Avg Backward 3.288ms, Total per epoch 12.241ms
Epoch 0120/1000| Loss 1.7276 | Train Accuracy 0.4288 | Val Accuracy 0.4233 | Test Accuracy 0.4228 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0121/1000| Loss 1.7246 | Train Accuracy 0.4286 | Val Accuracy 0.4242 | Test Accuracy 0.4229 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0122/1000| Loss 1.7217 | Train Accuracy 0.4295 | Val Accuracy 0.4252 | Test Accuracy 0.4238 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0123/1000| Loss 1.7190 | Train Accuracy 0.4304 | Val Accuracy 0.4260 | Test Accuracy 0.4249 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0124/1000| Loss 1.7163 | Train Accuracy 0.4305 | Val Accuracy 0.4271 | Test Accuracy 0.4257 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0125/1000| Loss 1.7135 | Train Accuracy 0.4315 | Val Accuracy 0.4271 | Test Accuracy 0.4259 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0126/1000| Loss 1.7109 | Train Accuracy 0.4323 | Val Accuracy 0.4286 | Test Accuracy 0.4269 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0127/1000| Loss 1.7083 | Train Accuracy 0.4328 | Val Accuracy 0.4287 | Test Accuracy 0.4279 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0128/1000| Loss 1.7057 | Train Accuracy 0.4329 | Val Accuracy 0.4279 | Test Accuracy 0.4268 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0129/1000| Loss 1.7032 | Train Accuracy 0.4337 | Val Accuracy 0.4294 | Test Accuracy 0.4279 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0130/1000| Loss 1.7008 | Train Accuracy 0.4346 | Val Accuracy 0.4297 | Test Accuracy 0.4289 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0131/1000| Loss 1.6983 | Train Accuracy 0.4353 | Val Accuracy 0.4300 | Test Accuracy 0.4299 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0132/1000| Loss 1.6959 | Train Accuracy 0.4352 | Val Accuracy 0.4295 | Test Accuracy 0.4300 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
Epoch 0133/1000| Loss 1.6936 | Train Accuracy 0.4359 | Val Accuracy 0.4304 | Test Accuracy 0.4312 | Best val. Accuracy 0.4380 | Best test Accuracy 0.4368
