
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=4
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=sage
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=False
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with DGL built-in convolution modules
Creating SAGE model...
Using standard DGL SAGE model
Model parameters: 524,039 total, 524,039 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 4, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 2.1072 | Train Accuracy 0.4217 | Val Accuracy 0.4238 | Test Accuracy 0.4232 | Best val. Accuracy 0.4238 | Best test Accuracy 0.4232
Epoch 0026/1000| Loss 1.5746 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4239 | Best test Accuracy 0.4235
Epoch 0027/1000| Loss 1.5749 | Train Accuracy 0.4216 | Val Accuracy 0.4238 | Test Accuracy 0.4234 | Best val. Accuracy 0.4239 | Best test Accuracy 0.4235
Epoch 0028/1000| Loss 1.5717 | Train Accuracy 0.4216 | Val Accuracy 0.4238 | Test Accuracy 0.4234 | Best val. Accuracy 0.4239 | Best test Accuracy 0.4235
Epoch 0029/1000| Loss 1.5698 | Train Accuracy 0.4217 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4239 | Best test Accuracy 0.4235
Epoch 0030/1000| Loss 1.5675 | Train Accuracy 0.4221 | Val Accuracy 0.4247 | Test Accuracy 0.4238 | Best val. Accuracy 0.4247 | Best test Accuracy 0.4238
Epoch 0031/1000| Loss 1.5679 | Train Accuracy 0.4287 | Val Accuracy 0.4304 | Test Accuracy 0.4292 | Best val. Accuracy 0.4304 | Best test Accuracy 0.4292
Epoch 0032/1000| Loss 1.5615 | Train Accuracy 0.4239 | Val Accuracy 0.4262 | Test Accuracy 0.4257 | Best val. Accuracy 0.4304 | Best test Accuracy 0.4292
Epoch 0033/1000| Loss 1.5576 | Train Accuracy 0.4486 | Val Accuracy 0.4493 | Test Accuracy 0.4487 | Best val. Accuracy 0.4493 | Best test Accuracy 0.4487
Epoch 0034/1000| Loss 1.5570 | Train Accuracy 0.4678 | Val Accuracy 0.4712 | Test Accuracy 0.4687 | Best val. Accuracy 0.4712 | Best test Accuracy 0.4687
Epoch 0035/1000| Loss 1.5542 | Train Accuracy 0.4286 | Val Accuracy 0.4311 | Test Accuracy 0.4300 | Best val. Accuracy 0.4712 | Best test Accuracy 0.4687
Epoch 0036/1000| Loss 1.5586 | Train Accuracy 0.4413 | Val Accuracy 0.4421 | Test Accuracy 0.4423 | Best val. Accuracy 0.4712 | Best test Accuracy 0.4687
Epoch 0037/1000| Loss 1.5437 | Train Accuracy 0.4749 | Val Accuracy 0.4749 | Test Accuracy 0.4739 | Best val. Accuracy 0.4749 | Best test Accuracy 0.4739
Epoch 0038/1000| Loss 1.5411 | Train Accuracy 0.4569 | Val Accuracy 0.4576 | Test Accuracy 0.4574 | Best val. Accuracy 0.4749 | Best test Accuracy 0.4739
Epoch 0039/1000| Loss 1.5304 | Train Accuracy 0.4834 | Val Accuracy 0.4850 | Test Accuracy 0.4839 | Best val. Accuracy 0.4850 | Best test Accuracy 0.4839
Epoch 0040: Avg Forward 7.163ms, Avg Backward 3.820ms, Total per epoch 10.982ms
Epoch 0040/1000| Loss 1.5286 | Train Accuracy 0.4851 | Val Accuracy 0.4870 | Test Accuracy 0.4872 | Best val. Accuracy 0.4870 | Best test Accuracy 0.4872
Epoch 0041/1000| Loss 1.5233 | Train Accuracy 0.4881 | Val Accuracy 0.4902 | Test Accuracy 0.4891 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0042/1000| Loss 1.5113 | Train Accuracy 0.4804 | Val Accuracy 0.4851 | Test Accuracy 0.4811 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0043/1000| Loss 1.5176 | Train Accuracy 0.4434 | Val Accuracy 0.4454 | Test Accuracy 0.4463 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0044/1000| Loss 1.5682 | Train Accuracy 0.3155 | Val Accuracy 0.3110 | Test Accuracy 0.3114 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0045/1000| Loss 1.6571 | Train Accuracy 0.4217 | Val Accuracy 0.4238 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0046/1000| Loss 1.5593 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0047/1000| Loss 1.5904 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0048/1000| Loss 1.5930 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0049/1000| Loss 1.5821 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0050/1000| Loss 1.5711 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0051/1000| Loss 1.5725 | Train Accuracy 0.4214 | Val Accuracy 0.4237 | Test Accuracy 0.4233 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0052/1000| Loss 1.5651 | Train Accuracy 0.4212 | Val Accuracy 0.4235 | Test Accuracy 0.4232 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0053/1000| Loss 1.5718 | Train Accuracy 0.4208 | Val Accuracy 0.4235 | Test Accuracy 0.4229 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0054/1000| Loss 1.5601 | Train Accuracy 0.4208 | Val Accuracy 0.4231 | Test Accuracy 0.4233 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0055/1000| Loss 1.5651 | Train Accuracy 0.4205 | Val Accuracy 0.4213 | Test Accuracy 0.4231 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0056/1000| Loss 1.5632 | Train Accuracy 0.4212 | Val Accuracy 0.4226 | Test Accuracy 0.4233 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0057/1000| Loss 1.5643 | Train Accuracy 0.4200 | Val Accuracy 0.4221 | Test Accuracy 0.4229 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0058/1000| Loss 1.5601 | Train Accuracy 0.4211 | Val Accuracy 0.4233 | Test Accuracy 0.4233 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0059/1000| Loss 1.5628 | Train Accuracy 0.4213 | Val Accuracy 0.4238 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0060: Avg Forward 7.116ms, Avg Backward 3.818ms, Total per epoch 10.934ms
Epoch 0060/1000| Loss 1.5603 | Train Accuracy 0.4214 | Val Accuracy 0.4238 | Test Accuracy 0.4233 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0061/1000| Loss 1.5654 | Train Accuracy 0.4214 | Val Accuracy 0.4237 | Test Accuracy 0.4233 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0062/1000| Loss 1.5542 | Train Accuracy 0.4213 | Val Accuracy 0.4237 | Test Accuracy 0.4233 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0063/1000| Loss 1.5551 | Train Accuracy 0.4214 | Val Accuracy 0.4237 | Test Accuracy 0.4232 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0064/1000| Loss 1.5537 | Train Accuracy 0.4215 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0065/1000| Loss 1.5485 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0066/1000| Loss 1.5573 | Train Accuracy 0.4215 | Val Accuracy 0.4237 | Test Accuracy 0.4235 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0067/1000| Loss 1.5544 | Train Accuracy 0.4216 | Val Accuracy 0.4237 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0068/1000| Loss 1.5525 | Train Accuracy 0.4216 | Val Accuracy 0.4238 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0069/1000| Loss 1.5406 | Train Accuracy 0.4215 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0070/1000| Loss 1.5565 | Train Accuracy 0.4324 | Val Accuracy 0.4320 | Test Accuracy 0.4328 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0071/1000| Loss 1.5534 | Train Accuracy 0.4432 | Val Accuracy 0.4386 | Test Accuracy 0.4400 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0072/1000| Loss 1.5485 | Train Accuracy 0.4226 | Val Accuracy 0.4246 | Test Accuracy 0.4240 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0073/1000| Loss 1.5724 | Train Accuracy 0.4510 | Val Accuracy 0.4511 | Test Accuracy 0.4505 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0074/1000| Loss 1.5476 | Train Accuracy 0.4065 | Val Accuracy 0.4035 | Test Accuracy 0.4045 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0075/1000| Loss 1.5570 | Train Accuracy 0.4386 | Val Accuracy 0.4421 | Test Accuracy 0.4396 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0076/1000| Loss 1.5485 | Train Accuracy 0.4218 | Val Accuracy 0.4239 | Test Accuracy 0.4237 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0077/1000| Loss 1.5977 | Train Accuracy 0.3343 | Val Accuracy 0.3312 | Test Accuracy 0.3287 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0078/1000| Loss 1.5920 | Train Accuracy 0.3436 | Val Accuracy 0.3395 | Test Accuracy 0.3366 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0079/1000| Loss 1.5758 | Train Accuracy 0.4132 | Val Accuracy 0.4187 | Test Accuracy 0.4161 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0080: Avg Forward 7.099ms, Avg Backward 3.818ms, Total per epoch 10.917ms
Epoch 0080/1000| Loss 1.5774 | Train Accuracy 0.4217 | Val Accuracy 0.4238 | Test Accuracy 0.4235 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0081/1000| Loss 1.5720 | Train Accuracy 0.4216 | Val Accuracy 0.4236 | Test Accuracy 0.4237 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0082/1000| Loss 1.5579 | Train Accuracy 0.4214 | Val Accuracy 0.4239 | Test Accuracy 0.4237 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0083/1000| Loss 1.5574 | Train Accuracy 0.4213 | Val Accuracy 0.4238 | Test Accuracy 0.4234 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0084/1000| Loss 1.5553 | Train Accuracy 0.4212 | Val Accuracy 0.4238 | Test Accuracy 0.4233 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0085/1000| Loss 1.5514 | Train Accuracy 0.4213 | Val Accuracy 0.4238 | Test Accuracy 0.4233 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0086/1000| Loss 1.5516 | Train Accuracy 0.4213 | Val Accuracy 0.4238 | Test Accuracy 0.4232 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0087/1000| Loss 1.5481 | Train Accuracy 0.4214 | Val Accuracy 0.4239 | Test Accuracy 0.4232 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0088/1000| Loss 1.5470 | Train Accuracy 0.4215 | Val Accuracy 0.4240 | Test Accuracy 0.4235 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0089/1000| Loss 1.5445 | Train Accuracy 0.4218 | Val Accuracy 0.4243 | Test Accuracy 0.4238 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0090/1000| Loss 1.5433 | Train Accuracy 0.4226 | Val Accuracy 0.4255 | Test Accuracy 0.4251 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0091/1000| Loss 1.5394 | Train Accuracy 0.4280 | Val Accuracy 0.4295 | Test Accuracy 0.4302 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0092/1000| Loss 1.5367 | Train Accuracy 0.4415 | Val Accuracy 0.4434 | Test Accuracy 0.4430 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0093/1000| Loss 1.5385 | Train Accuracy 0.4307 | Val Accuracy 0.4321 | Test Accuracy 0.4317 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0094/1000| Loss 1.5320 | Train Accuracy 0.4661 | Val Accuracy 0.4642 | Test Accuracy 0.4636 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0095/1000| Loss 1.5349 | Train Accuracy 0.4673 | Val Accuracy 0.4699 | Test Accuracy 0.4683 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0096/1000| Loss 1.5349 | Train Accuracy 0.4351 | Val Accuracy 0.4355 | Test Accuracy 0.4371 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0097/1000| Loss 1.5406 | Train Accuracy 0.4740 | Val Accuracy 0.4769 | Test Accuracy 0.4747 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0098/1000| Loss 1.5191 | Train Accuracy 0.4787 | Val Accuracy 0.4816 | Test Accuracy 0.4787 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0099/1000| Loss 1.5156 | Train Accuracy 0.4746 | Val Accuracy 0.4723 | Test Accuracy 0.4743 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0100: Avg Forward 7.066ms, Avg Backward 3.817ms, Total per epoch 10.883ms
Epoch 0100/1000| Loss 1.5281 | Train Accuracy 0.3927 | Val Accuracy 0.3930 | Test Accuracy 0.3890 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0101/1000| Loss 1.5928 | Train Accuracy 0.4719 | Val Accuracy 0.4709 | Test Accuracy 0.4716 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0102/1000| Loss 1.5256 | Train Accuracy 0.4363 | Val Accuracy 0.4395 | Test Accuracy 0.4359 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0103/1000| Loss 1.5571 | Train Accuracy 0.4386 | Val Accuracy 0.4406 | Test Accuracy 0.4405 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0104/1000| Loss 1.5967 | Train Accuracy 0.4512 | Val Accuracy 0.4541 | Test Accuracy 0.4532 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0105/1000| Loss 1.5365 | Train Accuracy 0.3759 | Val Accuracy 0.3763 | Test Accuracy 0.3743 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0106/1000| Loss 1.5513 | Train Accuracy 0.4721 | Val Accuracy 0.4711 | Test Accuracy 0.4695 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0107/1000| Loss 1.5293 | Train Accuracy 0.4427 | Val Accuracy 0.4452 | Test Accuracy 0.4434 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0108/1000| Loss 1.5362 | Train Accuracy 0.4753 | Val Accuracy 0.4739 | Test Accuracy 0.4726 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0109/1000| Loss 1.5325 | Train Accuracy 0.4779 | Val Accuracy 0.4778 | Test Accuracy 0.4774 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0110/1000| Loss 1.5323 | Train Accuracy 0.4801 | Val Accuracy 0.4783 | Test Accuracy 0.4794 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0111/1000| Loss 1.5243 | Train Accuracy 0.4529 | Val Accuracy 0.4554 | Test Accuracy 0.4537 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0112/1000| Loss 1.5225 | Train Accuracy 0.4761 | Val Accuracy 0.4765 | Test Accuracy 0.4753 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0113/1000| Loss 1.5169 | Train Accuracy 0.4799 | Val Accuracy 0.4822 | Test Accuracy 0.4782 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0114/1000| Loss 1.5188 | Train Accuracy 0.4829 | Val Accuracy 0.4827 | Test Accuracy 0.4832 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0115/1000| Loss 1.5073 | Train Accuracy 0.4865 | Val Accuracy 0.4856 | Test Accuracy 0.4869 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0116/1000| Loss 1.5054 | Train Accuracy 0.4727 | Val Accuracy 0.4709 | Test Accuracy 0.4727 | Best val. Accuracy 0.4902 | Best test Accuracy 0.4891
Epoch 0117/1000| Loss 1.5149 | Train Accuracy 0.4908 | Val Accuracy 0.4912 | Test Accuracy 0.4893 | Best val. Accuracy 0.4912 | Best test Accuracy 0.4893
Epoch 0118/1000| Loss 1.5043 | Train Accuracy 0.4836 | Val Accuracy 0.4837 | Test Accuracy 0.4834 | Best val. Accuracy 0.4912 | Best test Accuracy 0.4893
Epoch 0119/1000| Loss 1.5043 | Train Accuracy 0.4944 | Val Accuracy 0.4963 | Test Accuracy 0.4916 | Best val. Accuracy 0.4963 | Best test Accuracy 0.4916
Epoch 0120: Avg Forward 7.046ms, Avg Backward 3.817ms, Total per epoch 10.863ms
Epoch 0120/1000| Loss 1.5003 | Train Accuracy 0.4918 | Val Accuracy 0.4925 | Test Accuracy 0.4894 | Best val. Accuracy 0.4963 | Best test Accuracy 0.4916
Epoch 0121/1000| Loss 1.4949 | Train Accuracy 0.4954 | Val Accuracy 0.4970 | Test Accuracy 0.4948 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0122/1000| Loss 1.4946 | Train Accuracy 0.4957 | Val Accuracy 0.4968 | Test Accuracy 0.4948 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0123/1000| Loss 1.4956 | Train Accuracy 0.4800 | Val Accuracy 0.4830 | Test Accuracy 0.4817 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0124/1000| Loss 1.4982 | Train Accuracy 0.4725 | Val Accuracy 0.4739 | Test Accuracy 0.4718 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0125/1000| Loss 1.5309 | Train Accuracy 0.3802 | Val Accuracy 0.3782 | Test Accuracy 0.3785 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0126/1000| Loss 1.5765 | Train Accuracy 0.4877 | Val Accuracy 0.4922 | Test Accuracy 0.4864 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0127/1000| Loss 1.5171 | Train Accuracy 0.4244 | Val Accuracy 0.4270 | Test Accuracy 0.4262 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0128/1000| Loss 1.5398 | Train Accuracy 0.4245 | Val Accuracy 0.4270 | Test Accuracy 0.4263 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0129/1000| Loss 1.5440 | Train Accuracy 0.4774 | Val Accuracy 0.4768 | Test Accuracy 0.4717 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0130/1000| Loss 1.5375 | Train Accuracy 0.4541 | Val Accuracy 0.4568 | Test Accuracy 0.4543 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0131/1000| Loss 1.5394 | Train Accuracy 0.4757 | Val Accuracy 0.4737 | Test Accuracy 0.4725 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0132/1000| Loss 1.5279 | Train Accuracy 0.4483 | Val Accuracy 0.4470 | Test Accuracy 0.4459 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0133/1000| Loss 1.5317 | Train Accuracy 0.4415 | Val Accuracy 0.4445 | Test Accuracy 0.4428 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
Epoch 0134/1000| Loss 1.5311 | Train Accuracy 0.4639 | Val Accuracy 0.4650 | Test Accuracy 0.4630 | Best val. Accuracy 0.4970 | Best test Accuracy 0.4948
