
Parameters:
DATA_PATH=./data/
DATASET=flickr
DROPOUT=0.5
ENABLE_LOOKAHEAD=False
EPOCHS=1000
EVALUATE=None
GPU=0
GRAPH_METADATA_PATH=kernels/w12_nz64_warp_4/
HIDDEN_DIM=256
HIDDEN_LAYERS=3
KERNEL_MODE=auto
MAXK=4
MAXK_FALLBACK_THRESHOLD=0.001
MAXK_NUM_WARPS=12
MAXK_WARP_MAX_NZ=64
MODEL=gcn
NONLINEAR=maxk
NORM=False
PATH=./run/
PLOT_PATH=./run/plots
PROFILE_KERNELS=False
SAVE_MODEL=False
SEED=97
SELFLOOP=False
USE_MAXK_KERNELS=False
VALIDATE_KERNELS=False
W_LR=0.01
W_WEIGHT_DECAY=0

Training with DGL built-in convolution modules
Creating GCN model...
Using standard DGL GCN model
Model parameters: 328,199 total, 328,199 trainable
Graph statistics: 89250 nodes, 989006 edges
Average degree: 11.08
Feature dimension: 500, Hidden dimension: 256
MaxK value: 4, Nonlinearity: maxk
Starting training...
Epoch 0000/1000| Loss 1.9665 | Train Accuracy 0.4216 | Val Accuracy 0.4239 | Test Accuracy 0.4234 | Best val. Accuracy 0.4239 | Best test Accuracy 0.4234
Epoch 0027/1000| Loss 1.5445 | Train Accuracy 0.4364 | Val Accuracy 0.4345 | Test Accuracy 0.4361 | Best val. Accuracy 0.4622 | Best test Accuracy 0.4598
Epoch 0028/1000| Loss 1.5727 | Train Accuracy 0.4513 | Val Accuracy 0.4568 | Test Accuracy 0.4551 | Best val. Accuracy 0.4622 | Best test Accuracy 0.4598
Epoch 0029/1000| Loss 1.5375 | Train Accuracy 0.4277 | Val Accuracy 0.4304 | Test Accuracy 0.4310 | Best val. Accuracy 0.4622 | Best test Accuracy 0.4598
Epoch 0030/1000| Loss 1.5653 | Train Accuracy 0.4282 | Val Accuracy 0.4307 | Test Accuracy 0.4313 | Best val. Accuracy 0.4622 | Best test Accuracy 0.4598
Epoch 0031/1000| Loss 1.5650 | Train Accuracy 0.4435 | Val Accuracy 0.4481 | Test Accuracy 0.4472 | Best val. Accuracy 0.4622 | Best test Accuracy 0.4598
Epoch 0032/1000| Loss 1.5437 | Train Accuracy 0.4722 | Val Accuracy 0.4745 | Test Accuracy 0.4734 | Best val. Accuracy 0.4745 | Best test Accuracy 0.4734
Epoch 0033/1000| Loss 1.5434 | Train Accuracy 0.4727 | Val Accuracy 0.4743 | Test Accuracy 0.4735 | Best val. Accuracy 0.4745 | Best test Accuracy 0.4734
Epoch 0034/1000| Loss 1.5409 | Train Accuracy 0.4666 | Val Accuracy 0.4723 | Test Accuracy 0.4679 | Best val. Accuracy 0.4745 | Best test Accuracy 0.4734
Epoch 0035/1000| Loss 1.5335 | Train Accuracy 0.4478 | Val Accuracy 0.4529 | Test Accuracy 0.4512 | Best val. Accuracy 0.4745 | Best test Accuracy 0.4734
Epoch 0036/1000| Loss 1.5450 | Train Accuracy 0.4572 | Val Accuracy 0.4638 | Test Accuracy 0.4601 | Best val. Accuracy 0.4745 | Best test Accuracy 0.4734
Epoch 0037/1000| Loss 1.5366 | Train Accuracy 0.4784 | Val Accuracy 0.4796 | Test Accuracy 0.4785 | Best val. Accuracy 0.4796 | Best test Accuracy 0.4785
Epoch 0038/1000| Loss 1.5318 | Train Accuracy 0.4788 | Val Accuracy 0.4822 | Test Accuracy 0.4795 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0039/1000| Loss 1.5293 | Train Accuracy 0.4760 | Val Accuracy 0.4814 | Test Accuracy 0.4770 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0040: Avg Forward 7.977ms, Avg Backward 3.696ms, Total per epoch 11.673ms
Epoch 0040/1000| Loss 1.5273 | Train Accuracy 0.4687 | Val Accuracy 0.4723 | Test Accuracy 0.4695 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0041/1000| Loss 1.5250 | Train Accuracy 0.4679 | Val Accuracy 0.4747 | Test Accuracy 0.4701 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0042/1000| Loss 1.5239 | Train Accuracy 0.4767 | Val Accuracy 0.4803 | Test Accuracy 0.4777 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0043/1000| Loss 1.5213 | Train Accuracy 0.4764 | Val Accuracy 0.4799 | Test Accuracy 0.4769 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0044/1000| Loss 1.5203 | Train Accuracy 0.4675 | Val Accuracy 0.4750 | Test Accuracy 0.4703 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0045/1000| Loss 1.5213 | Train Accuracy 0.4714 | Val Accuracy 0.4766 | Test Accuracy 0.4731 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0046/1000| Loss 1.5177 | Train Accuracy 0.4797 | Val Accuracy 0.4814 | Test Accuracy 0.4793 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0047/1000| Loss 1.5188 | Train Accuracy 0.4740 | Val Accuracy 0.4797 | Test Accuracy 0.4760 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0048/1000| Loss 1.5140 | Train Accuracy 0.4773 | Val Accuracy 0.4807 | Test Accuracy 0.4780 | Best val. Accuracy 0.4822 | Best test Accuracy 0.4795
Epoch 0049/1000| Loss 1.5074 | Train Accuracy 0.4855 | Val Accuracy 0.4883 | Test Accuracy 0.4850 | Best val. Accuracy 0.4883 | Best test Accuracy 0.4850
Epoch 0050/1000| Loss 1.5110 | Train Accuracy 0.4862 | Val Accuracy 0.4894 | Test Accuracy 0.4862 | Best val. Accuracy 0.4894 | Best test Accuracy 0.4862
Epoch 0051/1000| Loss 1.5019 | Train Accuracy 0.4791 | Val Accuracy 0.4843 | Test Accuracy 0.4803 | Best val. Accuracy 0.4894 | Best test Accuracy 0.4862
Epoch 0052/1000| Loss 1.5039 | Train Accuracy 0.4909 | Val Accuracy 0.4955 | Test Accuracy 0.4918 | Best val. Accuracy 0.4955 | Best test Accuracy 0.4918
Epoch 0053/1000| Loss 1.5019 | Train Accuracy 0.4869 | Val Accuracy 0.4884 | Test Accuracy 0.4865 | Best val. Accuracy 0.4955 | Best test Accuracy 0.4918
Epoch 0054/1000| Loss 1.5075 | Train Accuracy 0.4863 | Val Accuracy 0.4912 | Test Accuracy 0.4897 | Best val. Accuracy 0.4955 | Best test Accuracy 0.4918
Epoch 0055/1000| Loss 1.4999 | Train Accuracy 0.4840 | Val Accuracy 0.4881 | Test Accuracy 0.4873 | Best val. Accuracy 0.4955 | Best test Accuracy 0.4918
Epoch 0056/1000| Loss 1.4978 | Train Accuracy 0.4920 | Val Accuracy 0.4943 | Test Accuracy 0.4913 | Best val. Accuracy 0.4955 | Best test Accuracy 0.4918
Epoch 0057/1000| Loss 1.4957 | Train Accuracy 0.4931 | Val Accuracy 0.4952 | Test Accuracy 0.4917 | Best val. Accuracy 0.4955 | Best test Accuracy 0.4918
Epoch 0058/1000| Loss 1.5006 | Train Accuracy 0.4804 | Val Accuracy 0.4858 | Test Accuracy 0.4821 | Best val. Accuracy 0.4955 | Best test Accuracy 0.4918
Epoch 0059/1000| Loss 1.4965 | Train Accuracy 0.4840 | Val Accuracy 0.4896 | Test Accuracy 0.4856 | Best val. Accuracy 0.4955 | Best test Accuracy 0.4918
Epoch 0060: Avg Forward 8.012ms, Avg Backward 3.697ms, Total per epoch 11.709ms
Epoch 0060/1000| Loss 1.4961 | Train Accuracy 0.4942 | Val Accuracy 0.4957 | Test Accuracy 0.4947 | Best val. Accuracy 0.4957 | Best test Accuracy 0.4947
Epoch 0061/1000| Loss 1.4964 | Train Accuracy 0.5000 | Val Accuracy 0.5026 | Test Accuracy 0.4997 | Best val. Accuracy 0.5026 | Best test Accuracy 0.4997
Epoch 0062/1000| Loss 1.4957 | Train Accuracy 0.4829 | Val Accuracy 0.4862 | Test Accuracy 0.4829 | Best val. Accuracy 0.5026 | Best test Accuracy 0.4997
Epoch 0063/1000| Loss 1.4892 | Train Accuracy 0.4938 | Val Accuracy 0.4989 | Test Accuracy 0.4946 | Best val. Accuracy 0.5026 | Best test Accuracy 0.4997
Epoch 0064/1000| Loss 1.4886 | Train Accuracy 0.4884 | Val Accuracy 0.4875 | Test Accuracy 0.4889 | Best val. Accuracy 0.5026 | Best test Accuracy 0.4997
Epoch 0065/1000| Loss 1.5044 | Train Accuracy 0.4961 | Val Accuracy 0.5004 | Test Accuracy 0.4965 | Best val. Accuracy 0.5026 | Best test Accuracy 0.4997
Epoch 0066/1000| Loss 1.4879 | Train Accuracy 0.4860 | Val Accuracy 0.4895 | Test Accuracy 0.4868 | Best val. Accuracy 0.5026 | Best test Accuracy 0.4997
Epoch 0067/1000| Loss 1.4902 | Train Accuracy 0.5033 | Val Accuracy 0.5050 | Test Accuracy 0.5031 | Best val. Accuracy 0.5050 | Best test Accuracy 0.5031
Epoch 0068/1000| Loss 1.4851 | Train Accuracy 0.4979 | Val Accuracy 0.4987 | Test Accuracy 0.4984 | Best val. Accuracy 0.5050 | Best test Accuracy 0.5031
Epoch 0069/1000| Loss 1.4921 | Train Accuracy 0.4988 | Val Accuracy 0.5038 | Test Accuracy 0.4991 | Best val. Accuracy 0.5050 | Best test Accuracy 0.5031
Epoch 0070/1000| Loss 1.4870 | Train Accuracy 0.4951 | Val Accuracy 0.5015 | Test Accuracy 0.4955 | Best val. Accuracy 0.5050 | Best test Accuracy 0.5031
Epoch 0071/1000| Loss 1.4824 | Train Accuracy 0.5030 | Val Accuracy 0.5050 | Test Accuracy 0.5038 | Best val. Accuracy 0.5050 | Best test Accuracy 0.5031
Epoch 0072/1000| Loss 1.4812 | Train Accuracy 0.5046 | Val Accuracy 0.5068 | Test Accuracy 0.5039 | Best val. Accuracy 0.5068 | Best test Accuracy 0.5039
Epoch 0073/1000| Loss 1.4796 | Train Accuracy 0.5021 | Val Accuracy 0.5070 | Test Accuracy 0.5024 | Best val. Accuracy 0.5070 | Best test Accuracy 0.5024
Epoch 0074/1000| Loss 1.4808 | Train Accuracy 0.5028 | Val Accuracy 0.5028 | Test Accuracy 0.5030 | Best val. Accuracy 0.5070 | Best test Accuracy 0.5024
Epoch 0075/1000| Loss 1.4815 | Train Accuracy 0.4962 | Val Accuracy 0.5024 | Test Accuracy 0.4977 | Best val. Accuracy 0.5070 | Best test Accuracy 0.5024
Epoch 0076/1000| Loss 1.4835 | Train Accuracy 0.5046 | Val Accuracy 0.5064 | Test Accuracy 0.5054 | Best val. Accuracy 0.5070 | Best test Accuracy 0.5024
Epoch 0077/1000| Loss 1.4834 | Train Accuracy 0.5050 | Val Accuracy 0.5066 | Test Accuracy 0.5051 | Best val. Accuracy 0.5070 | Best test Accuracy 0.5024
Epoch 0078/1000| Loss 1.4842 | Train Accuracy 0.4938 | Val Accuracy 0.4996 | Test Accuracy 0.4959 | Best val. Accuracy 0.5070 | Best test Accuracy 0.5024
Epoch 0079/1000| Loss 1.4810 | Train Accuracy 0.5050 | Val Accuracy 0.5058 | Test Accuracy 0.5041 | Best val. Accuracy 0.5070 | Best test Accuracy 0.5024
Epoch 0080: Avg Forward 8.023ms, Avg Backward 3.698ms, Total per epoch 11.720ms
Epoch 0080/1000| Loss 1.4767 | Train Accuracy 0.5002 | Val Accuracy 0.5055 | Test Accuracy 0.5015 | Best val. Accuracy 0.5070 | Best test Accuracy 0.5024
Epoch 0081/1000| Loss 1.4822 | Train Accuracy 0.5037 | Val Accuracy 0.5077 | Test Accuracy 0.5042 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0082/1000| Loss 1.4766 | Train Accuracy 0.5042 | Val Accuracy 0.5074 | Test Accuracy 0.5048 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0083/1000| Loss 1.4789 | Train Accuracy 0.5048 | Val Accuracy 0.5074 | Test Accuracy 0.5058 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0084/1000| Loss 1.4761 | Train Accuracy 0.4902 | Val Accuracy 0.4938 | Test Accuracy 0.4907 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0085/1000| Loss 1.4822 | Train Accuracy 0.5053 | Val Accuracy 0.5071 | Test Accuracy 0.5049 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0086/1000| Loss 1.4846 | Train Accuracy 0.4944 | Val Accuracy 0.4982 | Test Accuracy 0.4955 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0087/1000| Loss 1.4811 | Train Accuracy 0.4962 | Val Accuracy 0.5006 | Test Accuracy 0.4984 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0088/1000| Loss 1.4769 | Train Accuracy 0.5055 | Val Accuracy 0.5067 | Test Accuracy 0.5061 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0089/1000| Loss 1.4866 | Train Accuracy 0.4852 | Val Accuracy 0.4892 | Test Accuracy 0.4870 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0090/1000| Loss 1.4811 | Train Accuracy 0.4961 | Val Accuracy 0.5013 | Test Accuracy 0.4983 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0091/1000| Loss 1.4791 | Train Accuracy 0.5039 | Val Accuracy 0.5026 | Test Accuracy 0.5038 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0092/1000| Loss 1.4983 | Train Accuracy 0.4761 | Val Accuracy 0.4806 | Test Accuracy 0.4790 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0093/1000| Loss 1.4913 | Train Accuracy 0.4893 | Val Accuracy 0.4920 | Test Accuracy 0.4894 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0094/1000| Loss 1.4801 | Train Accuracy 0.5052 | Val Accuracy 0.5029 | Test Accuracy 0.5054 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0095/1000| Loss 1.4901 | Train Accuracy 0.4999 | Val Accuracy 0.5022 | Test Accuracy 0.5020 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0096/1000| Loss 1.4707 | Train Accuracy 0.4804 | Val Accuracy 0.4844 | Test Accuracy 0.4829 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0097/1000| Loss 1.4790 | Train Accuracy 0.4938 | Val Accuracy 0.4968 | Test Accuracy 0.4940 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0098/1000| Loss 1.4762 | Train Accuracy 0.5070 | Val Accuracy 0.5066 | Test Accuracy 0.5070 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0099/1000| Loss 1.4821 | Train Accuracy 0.5013 | Val Accuracy 0.5041 | Test Accuracy 0.5042 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0100: Avg Forward 7.994ms, Avg Backward 3.698ms, Total per epoch 11.692ms
Epoch 0100/1000| Loss 1.4719 | Train Accuracy 0.4918 | Val Accuracy 0.4948 | Test Accuracy 0.4923 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0101/1000| Loss 1.4773 | Train Accuracy 0.5046 | Val Accuracy 0.5069 | Test Accuracy 0.5068 | Best val. Accuracy 0.5077 | Best test Accuracy 0.5042
Epoch 0102/1000| Loss 1.4738 | Train Accuracy 0.5082 | Val Accuracy 0.5094 | Test Accuracy 0.5085 | Best val. Accuracy 0.5094 | Best test Accuracy 0.5085
Epoch 0103/1000| Loss 1.4745 | Train Accuracy 0.4998 | Val Accuracy 0.5050 | Test Accuracy 0.5032 | Best val. Accuracy 0.5094 | Best test Accuracy 0.5085
Epoch 0104/1000| Loss 1.4683 | Train Accuracy 0.4908 | Val Accuracy 0.4948 | Test Accuracy 0.4917 | Best val. Accuracy 0.5094 | Best test Accuracy 0.5085
Epoch 0105/1000| Loss 1.4752 | Train Accuracy 0.5018 | Val Accuracy 0.5056 | Test Accuracy 0.5052 | Best val. Accuracy 0.5094 | Best test Accuracy 0.5085
Epoch 0106/1000| Loss 1.4693 | Train Accuracy 0.5092 | Val Accuracy 0.5103 | Test Accuracy 0.5081 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0107/1000| Loss 1.4734 | Train Accuracy 0.5052 | Val Accuracy 0.5092 | Test Accuracy 0.5069 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0108/1000| Loss 1.4831 | Train Accuracy 0.5079 | Val Accuracy 0.5082 | Test Accuracy 0.5085 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0109/1000| Loss 1.4777 | Train Accuracy 0.4969 | Val Accuracy 0.5013 | Test Accuracy 0.4991 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0110/1000| Loss 1.4709 | Train Accuracy 0.4866 | Val Accuracy 0.4916 | Test Accuracy 0.4881 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0111/1000| Loss 1.4746 | Train Accuracy 0.5068 | Val Accuracy 0.5078 | Test Accuracy 0.5068 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0112/1000| Loss 1.4702 | Train Accuracy 0.5096 | Val Accuracy 0.5084 | Test Accuracy 0.5096 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0113/1000| Loss 1.4745 | Train Accuracy 0.5037 | Val Accuracy 0.5068 | Test Accuracy 0.5058 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0114/1000| Loss 1.4659 | Train Accuracy 0.4951 | Val Accuracy 0.4996 | Test Accuracy 0.4958 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0115/1000| Loss 1.4698 | Train Accuracy 0.5044 | Val Accuracy 0.5065 | Test Accuracy 0.5058 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0116/1000| Loss 1.4671 | Train Accuracy 0.5067 | Val Accuracy 0.5079 | Test Accuracy 0.5080 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0117/1000| Loss 1.4682 | Train Accuracy 0.4935 | Val Accuracy 0.4970 | Test Accuracy 0.4946 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0118/1000| Loss 1.4678 | Train Accuracy 0.4982 | Val Accuracy 0.5014 | Test Accuracy 0.5010 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0119/1000| Loss 1.4640 | Train Accuracy 0.5074 | Val Accuracy 0.5095 | Test Accuracy 0.5090 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0120: Avg Forward 7.980ms, Avg Backward 3.697ms, Total per epoch 11.676ms
Epoch 0120/1000| Loss 1.4649 | Train Accuracy 0.5030 | Val Accuracy 0.5057 | Test Accuracy 0.5049 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0121/1000| Loss 1.4693 | Train Accuracy 0.5007 | Val Accuracy 0.5036 | Test Accuracy 0.5025 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0122/1000| Loss 1.4675 | Train Accuracy 0.5071 | Val Accuracy 0.5085 | Test Accuracy 0.5086 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0123/1000| Loss 1.4645 | Train Accuracy 0.5069 | Val Accuracy 0.5080 | Test Accuracy 0.5078 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0124/1000| Loss 1.4625 | Train Accuracy 0.5017 | Val Accuracy 0.5048 | Test Accuracy 0.5024 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0125/1000| Loss 1.4650 | Train Accuracy 0.5066 | Val Accuracy 0.5079 | Test Accuracy 0.5071 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0126/1000| Loss 1.4579 | Train Accuracy 0.5037 | Val Accuracy 0.5061 | Test Accuracy 0.5050 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0127/1000| Loss 1.4604 | Train Accuracy 0.5045 | Val Accuracy 0.5066 | Test Accuracy 0.5048 | Best val. Accuracy 0.5103 | Best test Accuracy 0.5081
Epoch 0128/1000| Loss 1.4600 | Train Accuracy 0.5091 | Val Accuracy 0.5107 | Test Accuracy 0.5105 | Best val. Accuracy 0.5107 | Best test Accuracy 0.5105
Epoch 0129/1000| Loss 1.4599 | Train Accuracy 0.5073 | Val Accuracy 0.5087 | Test Accuracy 0.5091 | Best val. Accuracy 0.5107 | Best test Accuracy 0.5105
Epoch 0130/1000| Loss 1.4537 | Train Accuracy 0.4992 | Val Accuracy 0.5028 | Test Accuracy 0.5010 | Best val. Accuracy 0.5107 | Best test Accuracy 0.5105
Epoch 0131/1000| Loss 1.4622 | Train Accuracy 0.4960 | Val Accuracy 0.5004 | Test Accuracy 0.4981 | Best val. Accuracy 0.5107 | Best test Accuracy 0.5105
Epoch 0132/1000| Loss 1.4650 | Train Accuracy 0.5129 | Val Accuracy 0.5118 | Test Accuracy 0.5127 | Best val. Accuracy 0.5118 | Best test Accuracy 0.5127
Epoch 0133/1000| Loss 1.4635 | Train Accuracy 0.5085 | Val Accuracy 0.5095 | Test Accuracy 0.5097 | Best val. Accuracy 0.5118 | Best test Accuracy 0.5127
Epoch 0134/1000| Loss 1.4654 | Train Accuracy 0.4866 | Val Accuracy 0.4929 | Test Accuracy 0.4903 | Best val. Accuracy 0.5118 | Best test Accuracy 0.5127
